Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
4.931768, 18:31:44.033,0,0,0,0,0,0,0,0,0,
4.971148, 18:31:44.073,0,0,0,0,0,0,0,0,0,
5.013332, 18:31:44.115,0,0,0,0,0,0,0,0,0,
5.055663, 18:31:44.157,0,0,0,0,0,0,0,0,0,
5.112682, 18:31:44.217,0,0,0,0,0,0,0,0,0,
5.167692, 18:31:44.270,0,0,0,0,0,0,0,0,0,
5.21328, 18:31:44.315,0,0,0,0,0,0,0,0,0,
5.26048, 18:31:44.364,0,0,0,0,0,0,0,0,0,
5.302973, 18:31:44.402,0,0,0,0,0,0,0,0,0,
5.34003, 18:31:44.440,0,0,0,0,0,0,0,0,0,
5.38146, 18:31:44.483,0,0,0,0,0,0,0,0,0,
5.423193, 18:31:44.525,0,0,0,0,0,0,0,0,0,
5.46132, 18:31:44.563,0,0,0,0,0,0,0,0,0,
5.50516, 18:31:44.606,0,0,0,0,0,0,0,0,0,
5.545168, 18:31:44.645,0,0,0,0,0,0,0,0,0,
5.585727, 18:31:44.694,0,0,0,0,0,0,0,0,0,
5.631241, 18:31:44.732,0,0,0,0,0,0,0,0,0,
5.669126, 18:31:44.770,0,0,0,0,0,0,0,0,0,
5.711515, 18:31:44.813,0,0,0,0,0,0,0,0,0,
5.755299, 18:31:44.856,0,0,0,0,0,0,0,0,0,
5.796161, 18:31:44.900,0,0,0,0,0,0,0,0,0,
5.841509, 18:31:44.943,0,0,0,0,0,0,0,0,0,
5.883206, 18:31:44.983,0,0,0,0,0,0,0,0,0,
5.922433, 18:31:45.023,0,0,0,0,0,0,0,0,0,
5.960578, 18:31:45.063,0,0,0,0,0,0,0,0,0,
6.001059, 18:31:45.104,0,0,0,0,0,0,0,0,0,
6.043211, 18:31:45.146,0,0,0,0,0,0,0,0,0,
6.083792, 18:31:45.187,0,0,0,0,0,0,0,0,0,
6.128766, 18:31:45.231,0,0,0,0,0,0,0,0,0,
6.169925, 18:31:45.270,0,0,0,0,0,0,0,0,0,
6.211872, 18:31:45.314,0,0,0,0,0,0,0,0,0,
6.258706, 18:31:45.360,0,0,0,0,0,0,0,0,0,
6.302127, 18:31:45.405,0,0,0,0,0,0,0,0,0,
6.354634, 18:31:45.460,0,0,0,0,0,0,0,0,0,
6.41423, 18:31:45.517,0,0,0,0,0,0,0,0,0,
6.460414, 18:31:45.563,0,0,0,0,0,0,0,0,0,
6.505287, 18:31:45.605,0,0,0,0,0,0,0,0,0,
6.543252, 18:31:45.644,0,0,0,0,0,0,0,0,0,
6.583704, 18:31:45.684,0,0,0,0,0,0,0,0,0,
6.62558, 18:31:45.726,0,0,0,0,0,0,0,0,0,
6.665612, 18:31:45.768,0,0,0,0,0,0,0,0,0,
6.708364, 18:31:45.809,0,0,0,0,0,0,0,0,0,
6.749151, 18:31:45.850,0,0,0,0,0,0,0,0,0,
6.792638, 18:31:45.896,0,0,0,0,0,0,0,0,0,
6.835152, 18:31:45.937,0,0,0,0,0,0,0,0,0,
6.875679, 18:31:45.978,0,0,0,0,0,0,0,0,0,
6.912849, 18:31:46.014,0,0,0,0,0,0,0,0,0,
6.952895, 18:31:46.053,0,0,0,0,0,0,0,0,0,
6.987379, 18:31:46.089,0,0,0,0,0,0,0,0,0,
7.02509, 18:31:46.126,0,0,0,0,0,0,0,0,0,
7.065194, 18:31:46.165,0,0,0,0,0,0,0,0,0,
7.101672, 18:31:46.203,0,0,0,0,0,0,0,0,0,
7.144162, 18:31:46.244,0,0,0,0,0,0,0,0,0,
7.181784, 18:31:46.282,0,0,0,0,0,0,0,0,0,
7.219173, 18:31:46.319,0,0,0,0,0,0,0,0,0,
7.261148, 18:31:46.363,0,0,0,0,0,0,0,0,0,
7.299151, 18:31:46.398,0,0,0,0,0,0,0,0,0,
7.342408, 18:31:46.445,0,0,0,0,0,0,0,0,0,
7.380841, 18:31:46.481,0,0,0,0,0,0,0,0,0,
7.41503, 18:31:46.517,0,0,0,0,0,0,0,0,0,
7.456821, 18:31:46.558,0,0,0,0,0,0,0,0,0,
7.493943, 18:31:46.597,0,0,0,0,0,0,0,0,0,
7.540546, 18:31:46.644,0,0,0,0,0,0,0,0,0,
7.617749, 18:31:46.720,0,0,0,0,0,0,0,0,0,
7.65911, 18:31:46.760,0,0,0,0,0,0,0,0,0,
7.700522, 18:31:46.802,0,0,0,0,0,0,0,0,0,
7.745131, 18:31:46.845,0,0,0,0,0,0,0,0,0,
7.784624, 18:31:46.886,0,0,0,0,0,0,0,0,0,
7.827861, 18:31:46.928,0,0,0,0,0,0,0,0,0,
7.866975, 18:31:46.967,0,0,0,0,0,0,0,0,0,
7.901299, 18:31:47.004,0,0,0,0,0,0,0,0,0,
7.950889, 18:31:47.052,0,0,0,0,0,0,0,0,0,
7.990074, 18:31:47.090,0,0,0,0,0,0,0,0,0,
8.024958, 18:31:47.126,0,0,0,0,0,0,0,0,0,
8.073717, 18:31:47.174,0,0,0,0,0,0,0,0,0,
8.110868, 18:31:47.212,0,0,0,0,0,0,0,0,0,
8.147001, 18:31:47.247,0,0,0,0,0,0,0,0,0,
8.187831, 18:31:47.288,0,0,0,0,0,0,0,0,0,
8.227196, 18:31:47.328,0,0,0,0,0,0,0,0,0,
8.269958, 18:31:47.370,0,0,0,0,0,0,0,0,0,
8.317522, 18:31:47.418,0,0,0,0,0,0,0,0,0,
8.363637, 18:31:47.466,0,0,0,0,0,0,0,0,0,
8.406865, 18:31:47.508,0,0,0,0,0,0,0,0,0,
8.450901, 18:31:47.553,0,0,0,0,0,0,0,0,0,
8.497672, 18:31:47.599,0,0,0,0,0,0,0,0,0,
8.537506, 18:31:47.637,0,0,0,0,0,0,0,0,0,
8.575664, 18:31:47.676,0,0,0,0,0,0,0,0,0,
8.61802, 18:31:47.719,0,0,0,0,0,0,0,0,0,
8.658046, 18:31:47.759,0,0,0,0,0,0,0,0,0,
8.69826, 18:31:47.801,0,0,0,0,0,0,0,0,0,
8.755931, 18:31:47.861,0,0,0,0,0,0,0,0,0,
8.858698, 18:31:47.966,0,0,0,0,0,0,0,0,0,
8.917532, 18:31:48.019,0,0,0,0,0,0,0,0,0,
8.961316, 18:31:48.066,0,0,0,0,0,0,0,0,0,
9.003002, 18:31:48.104,0,0,0,0,0,0,0,0,0,
9.039745, 18:31:48.140,0,0,0,0,0,0,0,0,0,
9.0756, 18:31:48.178,0,0,0,0,0,0,0,0,0,
9.118134, 18:31:48.219,0,0,0,0,0,0,0,0,0,
9.156961, 18:31:48.258,0,0,0,0,0,0,0,0,0,
9.194561, 18:31:48.297,0,0,0,0,0,0,0,0,0,
9.234562, 18:31:48.335,0,0,0,0,0,0,0,0,0,
9.27089, 18:31:48.372,0,0,0,0,0,0,0,0,0,
