Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
4.936725, 18:08:01.480,0,0,0,0,0,0,0,0,0,
4.973988, 18:08:01.518,0,0,0,0,0,0,0,0,0,
5.008708, 18:08:01.552,0,0,0,0,0,0,0,0,0,
5.040919, 18:08:01.583,0,0,0,0,0,0,0,0,0,
5.071816, 18:08:01.614,0,0,0,0,0,0,0,0,0,
5.101564, 18:08:01.644,0,0,0,0,0,0,0,0,0,
5.136051, 18:08:01.677,0,0,0,0,0,0,0,0,0,
5.165691, 18:08:01.708,0,0,0,0,0,0,0,0,0,
5.197594, 18:08:01.739,0,0,0,0,0,0,0,0,0,
5.228485, 18:08:01.771,0,0,0,0,0,0,0,0,0,
5.259569, 18:08:01.802,0,0,0,0,0,0,0,0,0,
5.291411, 18:08:01.834,0,0,0,0,0,0,0,0,0,
5.325234, 18:08:01.868,0,0,0,0,0,0,0,0,0,
5.359056, 18:08:01.902,0,0,0,0,0,0,0,0,0,
5.389196, 18:08:01.932,0,0,0,0,0,0,0,0,0,
5.422703, 18:08:01.966,0,0,0,0,0,0,0,0,0,
5.456493, 18:08:01.999,0,0,0,0,0,0,0,0,0,
5.487881, 18:08:02.031,0,0,0,0,0,0,0,0,0,
5.528902, 18:08:02.072,0,0,0,0,0,0,0,0,0,
5.563828, 18:08:02.107,0,0,0,0,0,0,0,0,0,
5.596216, 18:08:02.139,0,0,0,0,0,0,0,0,0,
5.633656, 18:08:02.178,0,0,0,0,0,0,0,0,0,
5.667302, 18:08:02.210,0,0,0,0,0,0,0,0,0,
5.698102, 18:08:02.240,0,0,0,0,0,0,0,0,0,
5.729054, 18:08:02.273,0,0,0,0,0,0,0,0,0,
5.763635, 18:08:02.306,0,0,0,0,0,0,0,0,0,
5.796734, 18:08:02.338,0,0,0,0,0,0,0,0,0,
5.829397, 18:08:02.372,0,0,0,0,0,0,0,0,0,
5.86174, 18:08:02.404,0,0,0,0,0,0,0,0,0,
5.894377, 18:08:02.437,0,0,0,0,0,0,0,0,0,
5.927896, 18:08:02.471,0,0,0,0,0,0,0,0,0,
5.963581, 18:08:02.507,0,0,0,0,0,0,0,0,0,
6.000469, 18:08:02.545,0,0,0,0,0,0,0,0,0,
6.036708, 18:08:02.580,0,0,0,0,0,0,0,0,0,
6.080285, 18:08:02.627,0,0,0,0,0,0,0,0,0,
6.124072, 18:08:02.668,0,0,0,0,0,0,0,0,0,
6.159867, 18:08:02.701,0,0,0,0,0,0,0,0,0,
6.191251, 18:08:02.733,0,0,0,0,0,0,0,0,0,
6.225184, 18:08:02.767,0,0,0,0,0,0,0,0,0,
6.255492, 18:08:02.798,0,0,0,0,0,0,0,0,0,
6.286804, 18:08:02.829,0,0,0,0,0,0,0,0,0,
6.320736, 18:08:02.865,0,0,0,0,0,0,0,0,0,
6.355264, 18:08:02.898,0,0,0,0,0,0,0,0,0,
6.386559, 18:08:02.930,0,0,0,0,0,0,0,0,0,
6.422106, 18:08:02.964,0,0,0,0,0,0,0,0,0,
6.457552, 18:08:02.999,0,0,0,0,0,0,0,0,0,
6.48879, 18:08:03.032,0,0,0,0,0,0,0,0,0,
6.520638, 18:08:03.063,0,0,0,0,0,0,0,0,0,
6.552139, 18:08:03.094,0,0,0,0,0,0,0,0,0,
6.585336, 18:08:03.127,0,0,0,0,0,0,0,0,0,
6.616935, 18:08:03.159,0,0,0,0,0,0,0,0,0,
6.648617, 18:08:03.190,0,0,0,0,0,0,0,0,0,
6.681517, 18:08:03.224,0,0,0,0,0,0,0,0,0,
6.716477, 18:08:03.258,0,0,0,0,0,0,0,0,0,
6.749763, 18:08:03.293,0,0,0,0,0,0,0,0,0,
6.782459, 18:08:03.325,0,0,0,0,0,0,0,0,0,
6.815613, 18:08:03.357,0,0,0,0,0,0,0,0,0,
6.849515, 18:08:03.393,0,0,0,0,0,0,0,0,0,
6.884661, 18:08:03.428,0,0,0,0,0,0,0,0,0,
6.91791, 18:08:03.460,0,0,0,0,0,0,0,0,0,
6.951302, 18:08:03.495,0,0,0,0,0,0,0,0,0,
6.984864, 18:08:03.529,0,0,0,0,0,0,0,0,0,
7.017389, 18:08:03.559,0,0,0,0,0,0,0,0,0,
7.048932, 18:08:03.592,0,0,0,0,0,0,0,0,0,
7.080661, 18:08:03.624,0,0,0,0,0,0,0,0,0,
7.116398, 18:08:03.658,0,0,0,0,0,0,0,0,0,
7.147963, 18:08:03.691,0,0,0,0,0,0,0,0,0,
7.183876, 18:08:03.727,0,0,0,0,0,0,0,0,0,
