Elapsed_Time, System_Time, Euler_Roll, Euler_Pitch, Euler_Yaw, Gyro_Roll, Gyro_Pitch, Gyro_Yaw, Accel_x, Accel_y, Accel_z
3.773689, 19:49:53.876,99.7,147.29,308.99,1.39,2.89,0.69,0.5,0.81,-0.16,
3.8248, 19:49:53.944,99.43,147.04,309.38,0.5,2.63,0.36,0.56,0.84,-0.13,
3.892102, 19:49:53.998,99.43,147.04,309.38,0.76,2.17,-0.53,0.64,0.86,-0.11,
3.946027, 19:49:54.068,96.89,143.58,313.63,1.57,1.28,-1.08,0.62,0.87,-0.08,
4.016101, 19:49:54.122,96.77,143.57,313.83,2.5,0.49,-1.39,0.58,0.83,-0.11,
4.070533, 19:49:54.197,96.66,143.58,314.05,2.08,0.29,-1.47,0.58,0.78,-0.13,
4.145735, 19:49:54.246,96.56,143.59,314.23,0.81,0.54,-1.48,0.55,0.79,-0.11,
4.193247, 19:49:54.319,96.56,143.59,314.23,0.18,0.6,-1.37,0.56,0.8,-0.1,
4.267407, 19:49:54.374,97.37,145.38,315.29,-0.21,0.41,-0.95,0.58,0.83,-0.1,
4.322056, 19:49:54.447,97.28,145.44,315.46,-0.16,0.02,-0.66,0.57,0.83,-0.1,
4.395989, 19:49:54.496,97.18,145.49,315.62,-0.1,-0.24,-0.79,0.57,0.84,-0.1,
4.444686, 19:49:54.569,97.07,145.53,315.8,0.3,-0.51,-1.05,0.56,0.84,-0.08,
4.517665, 19:49:54.622,97.07,145.53,315.8,0.13,-0.6,-1.11,0.56,0.85,-0.08,
4.57143, 19:49:54.694,95.71,146.44,317.89,0.31,-0.7,-1.02,0.54,0.85,-0.08,
4.642046, 19:49:54.746,95.69,146.49,317.93,0.45,-0.65,-0.89,0.54,0.84,-0.08,
4.695285, 19:49:54.827,95.68,146.55,317.96,0.6,-0.53,-0.72,0.54,0.84,-0.07,
4.774332, 19:49:54.880,95.68,146.61,317.99,0.85,-0.37,-0.61,0.53,0.85,-0.08,
4.828313, 19:49:54.944,95.68,146.61,317.99,0.88,-0.2,-0.58,0.53,0.84,-0.08,
4.892573, 19:49:54.995,95.96,147.42,317.6,0.89,-0.04,-0.59,0.53,0.84,-0.09,
4.943902, 19:49:55.049,95.98,147.44,317.56,0.71,0.15,-0.57,0.53,0.84,-0.09,
4.999216, 19:49:55.120,96,147.45,317.52,0.58,0.33,-0.57,0.54,0.84,-0.09,
5.069485, 19:49:55.173,96.03,147.46,317.48,0.87,0.46,-0.67,0.54,0.84,-0.08,
5.121235, 19:49:55.244,96.03,147.46,317.48,0.92,0.59,-0.67,0.54,0.83,-0.08,
5.192266, 19:49:55.298,95.8,147.65,317.97,0.77,0.61,-0.65,0.54,0.85,-0.08,
5.246275, 19:49:55.369,95.78,147.66,318.02,0.95,0.37,-0.66,0.54,0.85,-0.08,
5.317038, 19:49:55.439,95.77,147.67,318.05,0.78,0.32,-0.75,0.54,0.85,-0.08,
5.387098, 19:49:55.494,95.75,147.67,318.1,0.69,0.12,-0.69,0.54,0.85,-0.08,
5.442969, 19:49:55.547,95.75,147.67,318.1,0.84,-0.24,-0.56,0.53,0.85,-0.08,
5.49523, 19:49:55.623,95.44,147.91,318.8,0.7,-0.29,-0.46,0.53,0.84,-0.08,
5.571727, 19:49:55.672,95.46,147.92,318.75,0.52,-0.12,-0.55,0.53,0.85,-0.08,
5.620298, 19:49:55.725,95.47,147.92,318.72,0.63,0,-0.57,0.52,0.86,-0.08,
5.673849, 19:49:55.800,95.5,147.91,318.66,0.65,0.16,-0.56,0.52,0.85,-0.07,
5.748601, 19:49:55.850,95.5,147.91,318.66,0.85,0.21,-0.53,0.52,0.84,-0.07,
5.799371, 19:49:55.924,95.25,148.03,318.86,0.74,0.41,-0.53,0.53,0.84,-0.07,
5.873517, 19:49:55.972,95.24,148.03,318.88,0.59,0.51,-0.53,0.53,0.84,-0.06,
5.920036, 19:49:56.044,95.21,148.03,318.93,0.71,0.52,-0.52,0.54,0.86,-0.07,
5.993051, 19:49:56.097,95.17,148.03,319,1.26,0.6,-0.63,0.54,0.87,-0.06,
6.044956, 19:49:56.171,95.17,148.03,319,1.49,0.59,-0.72,0.53,0.86,-0.07,
6.119685, 19:49:56.228,94.83,148.07,319.81,1.66,0.53,-0.8,0.53,0.85,-0.08,
6.176186, 19:49:56.294,94.85,148.09,319.81,1.32,0.67,-0.9,0.53,0.84,-0.08,
6.242729, 19:49:56.347,94.87,148.1,319.8,1.56,0.59,-0.93,0.54,0.85,-0.08,
6.294731, 19:49:56.420,94.9,148.12,319.78,1.56,0.59,-0.95,0.54,0.84,-0.08,
6.369674, 19:49:56.499,94.9,148.12,319.78,1.11,0.83,-0.91,0.53,0.85,-0.09,
6.447521, 19:49:56.544,95.64,148.68,319.56,0.89,0.74,-0.6,0.51,0.86,-0.1,
6.492238, 19:49:56.597,95.64,148.69,319.6,0.47,0.73,-0.34,0.5,0.86,-0.08,
6.546091, 19:49:56.649,95.64,148.71,319.64,0.3,0.65,-0.37,0.51,0.88,-0.07,
6.597663, 19:49:56.721,95.64,148.73,319.66,1,0.22,-0.63,0.52,0.87,-0.07,
6.670361, 19:49:56.778,95.64,148.73,319.66,0.64,0.29,-0.82,0.51,0.85,-0.08,
6.726074, 19:49:56.834,94.75,148.82,321.25,0.6,0.21,-0.66,0.52,0.86,-0.08,
6.782351, 19:49:56.891,94.74,148.85,321.29,0.87,0,-0.49,0.53,0.86,-0.07,
6.841454, 19:49:56.969,94.74,148.87,321.31,0.79,0.08,-0.37,0.52,0.85,-0.08,
6.918314, 19:49:57.022,94.76,148.89,321.3,0.57,0.25,-0.35,0.52,0.86,-0.07,
6.971346, 19:49:57.096,94.76,148.89,321.3,0.68,0.26,-0.45,0.51,0.87,-0.07,
7.044045, 19:49:57.152,94.48,148.75,321.49,0.63,0.22,-0.57,0.51,0.86,-0.07,
7.101629, 19:49:57.202,94.45,148.75,321.52,0.74,0.23,-0.63,0.52,0.85,-0.06,
7.151311, 19:49:57.269,94.43,148.75,321.56,0.9,0.15,-0.56,0.52,0.86,-0.07,
7.217619, 19:49:57.323,94.4,148.76,321.6,0.76,0.21,-0.51,0.53,0.86,-0.07,
7.271804, 19:49:57.395,94.4,148.76,321.6,0.9,0.13,-0.49,0.53,0.86,-0.06,
7.34373, 19:49:57.449,94.25,148.78,321.81,0.89,0.05,-0.48,0.52,0.86,-0.06,
7.396827, 19:49:57.521,94.26,148.79,321.8,0.93,0.09,-0.74,0.52,0.84,-0.07,
7.470872, 19:49:57.571,94.27,148.78,321.77,0.53,0.23,-0.92,0.53,0.85,-0.07,
7.520396, 19:49:57.644,94.29,148.78,321.73,0.42,0.12,-0.78,0.51,0.86,-0.07,
7.592132, 19:49:57.699,94.29,148.78,321.73,0.58,-0.05,-0.57,0.51,0.87,-0.06,
7.647354, 19:49:57.768,93.97,149.15,322.45,0.5,-0.04,-0.56,0.51,0.86,-0.05,
7.716106, 19:49:57.821,93.95,149.16,322.47,0.46,0.06,-0.7,0.51,0.86,-0.06,
7.770111, 19:49:57.894,93.94,149.16,322.49,0.6,-0.08,-0.85,0.51,0.87,-0.04,
7.842609, 19:49:57.946,93.92,149.17,322.52,0.79,-0.34,-0.79,0.49,0.87,-0.06,
7.894815, 19:49:58.000,93.92,149.17,322.52,0.35,-0.18,-0.79,0.5,0.86,-0.06,
7.948654, 19:49:58.069,93.51,149.77,323.48,0.4,-0.14,-0.75,0.51,0.86,-0.05,
8.017579, 19:49:58.143,93.49,149.78,323.52,0.55,-0.17,-0.64,0.51,0.87,-0.05,
8.092627, 19:49:58.194,93.46,149.81,323.58,0.49,-0.1,-0.66,0.49,0.87,-0.06,
8.142645, 19:49:58.271,93.44,149.83,323.63,0.45,-0.08,-0.55,0.49,0.87,-0.05,
8.220269, 19:49:58.320,93.44,149.83,323.63,0.82,-0.08,-0.51,0.49,0.88,-0.04,
8.268459, 19:49:58.374,93.04,150.09,324.29,0.98,0.01,-0.51,0.5,0.87,-0.03,
8.322419, 19:49:58.444,93.04,150.09,324.29,0.76,0.24,-0.56,0.49,0.87,-0.05,
8.392922, 19:49:58.498,93.04,150.1,324.29,0.87,0.24,-0.49,0.5,0.87,-0.05,
8.446176, 19:49:58.570,93.04,150.09,324.28,0.83,0.33,-0.5,0.5,0.88,-0.03,
8.518516, 19:49:58.640,93.04,150.09,324.28,1.09,0.36,-0.62,0.5,0.87,-0.04,
8.58882, 19:49:58.693,92.99,150.1,324.35,0.9,0.45,-0.56,0.49,0.86,-0.05,
8.641696, 19:49:58.747,93,150.1,324.34,0.34,0.64,-0.49,0.49,0.86,-0.05,
8.695273, 19:49:58.820,93.01,150.11,324.34,0.55,0.65,-0.53,0.5,0.87,-0.04,
8.770226, 19:49:58.871,93.01,150.11,324.34,0.61,0.63,-0.66,0.51,0.87,-0.03,
8.819647, 19:49:58.944,93.01,150.11,324.34,0.44,0.66,-0.59,0.5,0.88,-0.03,
8.892316, 19:49:58.995,91.89,150.1,326.54,0.92,0.35,-0.42,0.5,0.89,-0.03,
8.944486, 19:49:59.069,91.85,150.11,326.62,1.27,0.24,-0.44,0.5,0.88,-0.03,
9.017188, 19:49:59.123,91.82,150.1,326.67,1.18,0.49,-0.67,0.5,0.87,-0.02,
9.071619, 19:49:59.173,91.81,150.1,326.68,1.07,0.59,-0.79,0.49,0.86,-0.04,
9.121905, 19:49:59.245,91.81,150.1,326.68,0.98,0.47,-0.68,0.5,0.87,-0.03,
9.193407, 19:49:59.319,91.81,150.1,326.68,0.91,0.54,-0.75,0.5,0.87,-0.03,
9.267103, 19:49:59.369,91.83,150.32,326.95,1.02,0.44,-0.74,0.5,0.87,-0.04,
9.317742, 19:49:59.422,91.83,150.33,326.98,1.02,0.31,-0.64,0.49,0.87,-0.03,
9.369663, 19:49:59.494,91.83,150.34,326.99,0.86,0.34,-0.69,0.49,0.87,-0.02,
9.443629, 19:49:59.547,91.84,150.36,326.99,0.88,0.21,-0.71,0.49,0.88,-0.01,
9.495557, 19:49:59.619,91.84,150.36,326.99,0.53,0.2,-0.65,0.49,0.87,-0.03,
9.567619, 19:49:59.669,91.69,150.69,327.6,0.73,-0.04,-0.47,0.49,0.88,-0.03,
9.616796, 19:49:59.744,91.66,150.7,327.64,0.82,-0.12,-0.38,0.5,0.88,-0.03,
9.693095, 19:49:59.797,91.65,150.7,327.68,0.95,-0.13,-0.35,0.49,0.87,-0.02,
9.745785, 19:49:59.868,91.64,150.7,327.68,0.84,0.04,-0.44,0.49,0.88,-0.03,
9.816447, 19:49:59.919,91.64,150.7,327.68,0.92,0.11,-0.48,0.48,0.88,-0.03,
9.867935, 19:49:59.971,91.81,150.47,327.05,0.69,0.28,-0.49,0.49,0.88,-0.02,
9.919655, 19:50:00.046,91.82,150.47,327.03,0.89,0.41,-0.6,0.49,0.87,-0.03,
9.996035, 19:50:00.097,91.81,150.47,327.06,0.82,0.53,-0.58,0.49,0.87,-0.03,
10.04524, 19:50:00.169,91.79,150.47,327.09,0.73,0.63,-0.56,0.5,0.87,-0.02,
10.1174, 19:50:00.224,91.79,150.47,327.09,0.81,0.58,-0.52,0.5,0.88,-0.02,
10.17304, 19:50:00.294,91.33,150.52,328.05,1.19,0.33,-0.49,0.5,0.88,-0.02,
10.24362, 19:50:00.346,91.31,150.52,328.1,1.21,0.35,-0.6,0.49,0.87,-0.03,
10.29462, 19:50:00.404,91.29,150.52,328.13,1.08,0.35,-0.62,0.49,0.88,-0.02,
10.35203, 19:50:00.469,91.27,150.51,328.15,1.15,0.18,-0.56,0.5,0.87,-0.02,
10.4177, 19:50:00.555,91.27,150.51,328.15,1.02,0.27,-0.55,0.49,0.87,-0.02,
10.50342, 19:50:00.594,91.62,150.55,327.6,0.82,0.18,-0.44,0.49,0.86,-0.03,
10.54401, 19:50:00.651,91.63,150.55,327.58,0.32,-0.11,-0.5,0.6,0.87,-0.12,
10.59896, 19:50:00.722,91.65,150.56,327.55,1.27,-3.9,-4.06,0.78,0.84,-0.35,
10.67112, 19:50:00.775,91.67,150.55,327.5,-1.32,-3.69,-5.77,0.61,1.01,-0.06,
10.72425, 19:50:00.844,91.67,150.55,327.5,6.6,-3.51,-4.05,0.22,1.08,0.25,
10.79274, 19:50:00.901,94.86,155.59,324,5.02,-2.71,-0.76,0.18,0.9,0.08,
10.8497, 19:50:00.969,95.33,155.95,323.18,5.05,-2.11,-0.25,0.32,0.73,-0.12,
10.91723, 19:50:01.024,95.82,156.26,322.28,1.69,0.41,-0.9,0.38,0.71,-0.19,
10.97197, 19:50:01.096,96.27,156.53,321.42,-3.21,2.49,-0.77,0.38,0.79,-0.12,
11.04603, 19:50:01.149,96.27,156.53,321.42,-3.19,1.42,-0.76,0.38,0.92,-0.11,
11.09777, 19:50:01.219,97.66,157.14,318.28,-3.11,1.73,-2.76,0.33,0.95,-0.12,
11.16777, 19:50:01.271,97.15,157.18,319.46,-2.11,2.06,-3.76,0.32,1.01,-0.11,
11.2195, 19:50:01.347,96.65,157.25,320.68,-1.45,1.62,-2.64,0.3,1.05,-0.12,
11.29478, 19:50:01.397,96.2,157.36,321.8,-2.11,1.32,0.22,0.24,0.98,-0.09,
11.34589, 19:50:01.469,96.2,157.36,321.8,-1.47,2.47,3.21,0.22,1.07,-0.13,
11.41723, 19:50:01.519,89.52,19.5,341.69,5.06,2.15,7.66,0.31,1.09,-0.02,
11.46782, 19:50:01.573,89.28,19.79,342,0.21,4.74,9.84,0.47,0.86,0.29,
11.52174, 19:50:01.644,89.04,20.14,342.2,3.27,3.72,5.34,0.58,0.69,0.19,
11.59228, 19:50:01.697,88.91,20.55,342.09,3.58,2.24,1.34,0.57,0.61,0.06,
11.64603, 19:50:01.746,88.91,20.55,342.09,2.6,1.11,-1.88,0.61,0.6,-0.01,
11.69543, 19:50:01.809,88.72,32.91,329.08,0.34,0.71,-2.86,0.6,0.76,0.01,
11.75754, 19:50:01.872,88.83,32.87,328.95,-0.6,0.27,-2.21,0.57,0.93,-0.02,
11.82064, 19:50:01.944,88.96,32.8,328.81,-1.5,0.91,-1.66,0.49,0.93,0.04,
11.89318, 19:50:02.022,89.08,32.71,328.71,-2.73,1.38,-1.79,0.48,0.93,0.05,
11.97012, 19:50:02.069,89.08,32.71,328.71,-1.87,1.18,-2.13,0.48,0.88,0.1,
12.01787, 19:50:02.120,83.79,29.23,341.02,-0.17,0.48,-1.88,0.49,0.89,0.11,
12.0693, 19:50:02.194,83.58,29.09,341.54,3.44,-1.31,-1.47,0.5,0.87,0.09,
12.14232, 19:50:02.253,83.41,28.95,341.97,0.28,-0.37,-0.93,0.49,0.84,0.03,
12.20128, 19:50:02.304,83.27,28.81,342.36,-0.38,-0.36,-0.88,0.46,0.89,0.11,
12.25255, 19:50:02.354,83.27,28.81,342.36,0.7,-1.17,-0.87,0.44,0.92,0.14,
12.3028, 19:50:02.419,83.81,27.52,343.66,0.24,-1.44,-0.5,0.44,0.91,0.1,
12.36844, 19:50:02.484,83.86,27.5,343.66,-0.02,-1.21,-0.43,0.44,0.89,0.1,
12.43283, 19:50:02.544,83.92,27.48,343.63,0.76,-0.95,-0.54,0.44,0.89,0.08,
12.49273, 19:50:02.600,83.97,27.47,343.63,-1.18,0.2,-0.16,0.44,0.88,0.09,
12.54913, 19:50:02.668,83.97,27.47,343.63,-0.24,-0.06,0.13,0.45,0.88,0.11,
12.61647, 19:50:02.722,82.84,27.83,347.02,-0.27,0.13,0.19,0.46,0.86,0.12,
12.6698, 19:50:02.777,82.75,27.88,347.18,-0.51,0.5,0.02,0.48,0.87,0.14,
12.72508, 19:50:02.844,82.63,27.94,347.39,1.07,0.11,-0.34,0.48,0.89,0.13,
12.79309, 19:50:02.898,82.49,28.01,347.64,1.37,0.25,-0.52,0.47,0.88,0.13,
12.84816, 19:50:02.968,82.49,28.01,347.64,1.14,0.59,-0.51,0.47,0.88,0.13,
12.91759, 19:50:03.019,81.75,28.59,348.63,0.79,0.87,-0.37,0.47,0.87,0.14,
12.96777, 19:50:03.115,81.74,28.59,348.62,-0.79,1.69,-0.22,0.48,0.86,0.13,
13.06406, 19:50:03.133,81.73,28.58,348.61,0.08,1.27,-0.23,0.49,0.87,0.15,
13.08229, 19:50:03.194,81.71,28.58,348.62,0.55,1.27,-0.5,0.48,0.86,0.17,
13.14288, 19:50:03.268,81.71,28.58,348.62,0.66,1.15,-0.44,0.49,0.88,0.17,
13.21749, 19:50:03.319,79.07,28.64,352.24,1,0.79,-0.44,0.48,0.86,0.17,
13.26732, 19:50:03.369,78.99,28.62,352.32,1.22,0.42,-0.4,0.49,0.87,0.17,
13.31836, 19:50:03.448,78.93,28.62,352.39,1.77,0.34,0.58,0.45,0.93,0.09,
13.39627, 19:50:03.496,78.87,28.63,352.43,4.82,-1.29,2.63,0.41,0.94,0.17,
13.4454, 19:50:03.549,78.87,28.63,352.43,2.73,-0.84,1.99,0.45,0.86,0.16,
13.49785, 19:50:03.601,82.11,30.99,343.46,0.79,1.66,-1.21,0.59,0.79,0.14,
13.54971, 19:50:03.672,82.21,31.12,343.11,2.85,1.74,-1.78,0.59,0.75,0.12,
13.61997, 19:50:03.721,82.27,31.21,342.9,1.21,1.24,-0.82,0.59,0.8,0.13,
13.66919, 19:50:03.794,82.27,31.25,342.81,0.62,0.44,-0.2,0.55,0.79,0.12,
13.74343, 19:50:03.848,82.27,31.25,342.81,-1.85,1.03,-1.24,0.5,0.72,0.11,
13.79628, 19:50:03.899,81.15,31.02,343.75,-1.53,1.41,-1.98,0.51,0.92,0.12,
13.84918, 19:50:03.973,80.84,30.93,344.39,0.8,-0.17,-1.51,0.48,0.99,0.21,
13.92134, 19:50:04.022,80.49,30.81,345.12,1.04,-1.1,-0.95,0.51,0.94,0.21,
13.96989, 19:50:04.072,80.12,30.65,345.91,2.12,-1.16,-1.54,0.5,0.86,0.15,
14.02015, 19:50:04.142,80.12,30.65,345.91,2.39,-0.84,-1.72,0.47,0.83,0.12,
14.09105, 19:50:04.196,80.94,28.56,347.88,1.47,-0.37,-1.22,0.44,0.84,0.11,
14.146, 19:50:04.269,81.12,28.49,347.68,0.79,-0.13,-0.73,0.44,0.85,0.13,
14.21808, 19:50:04.322,81.29,28.42,347.49,-0.08,0.34,-0.65,0.45,0.86,0.12,
14.26989, 19:50:04.396,81.44,28.35,347.33,-0.06,0.41,-0.46,0.46,0.88,0.15,
14.3454, 19:50:04.469,81.44,28.35,347.33,0.01,0.18,-0.35,0.48,0.89,0.15,
14.41778, 19:50:04.496,80.83,27.97,349.4,1.08,-0.07,-0.57,0.48,0.88,0.14,
14.44521, 19:50:04.569,80.74,27.99,349.56,0.98,0.12,-0.66,0.46,0.87,0.14,
14.51798, 19:50:04.622,80.67,28,349.7,1.02,0.32,-0.72,0.45,0.87,0.13,
14.57067, 19:50:04.694,80.62,28.01,349.8,0.66,0.5,-0.56,0.46,0.86,0.14,
14.64268, 19:50:04.746,80.62,28.01,349.8,0.76,0.57,-0.46,0.46,0.87,0.14,
14.69368, 19:50:04.796,80.61,27.83,350.01,0.66,0.47,-0.4,0.46,0.87,0.15,
14.74565, 19:50:04.869,80.58,27.83,350.05,0.71,0.44,-0.55,0.47,0.88,0.15,
14.81826, 19:50:04.918,80.54,27.83,350.1,1.05,0.27,-0.61,0.47,0.89,0.16,
14.86633, 19:50:04.969,80.51,27.84,350.14,0.64,0.31,-0.55,0.47,0.87,0.14,
14.9181, 19:50:05.041,80.51,27.84,350.14,1.24,-0.06,-0.37,0.47,0.87,0.15,
14.98907, 19:50:05.094,80.37,27.82,350.36,1.19,-0.09,-0.27,0.47,0.87,0.15,
15.04291, 19:50:05.149,80.41,27.84,350.27,0.76,-0.08,-0.14,0.47,0.86,0.13,
15.09737, 19:50:05.219,80.43,27.87,350.22,0.21,0.18,-0.24,0.47,0.88,0.14,
15.16814, 19:50:05.271,80.46,27.89,350.14,0.78,0.1,-0.53,0.47,0.89,0.17,
15.21967, 19:50:05.344,80.46,27.89,350.14,1,0.06,-0.74,0.46,0.88,0.15,
15.29304, 19:50:05.398,80.24,28.3,350.52,0.97,0.15,-0.89,0.47,0.86,0.14,
15.34791, 19:50:05.448,80.25,28.27,350.53,0.79,0.29,-0.8,0.48,0.86,0.15,
15.39617, 19:50:05.501,80.26,28.25,350.56,0.81,0.24,-0.63,0.47,0.88,0.15,
15.44998, 19:50:05.569,80.26,28.22,350.58,0.83,0.21,-0.49,0.46,0.88,0.15,
15.51814, 19:50:05.612,80.26,28.22,350.58,1.19,0.15,-0.5,0.46,0.88,0.16,
15.55998, 19:50:05.679,80.2,27.95,351.09,2,-0.2,-0.63,0.46,0.88,0.16,
15.6281, 19:50:05.725,80.24,27.96,351.01,1.56,0.06,-0.65,0.46,0.87,0.13,
15.67378, 19:50:05.797,80.3,27.95,350.9,1.24,0.31,-0.66,0.46,0.88,0.14,
15.745, 19:50:05.848,80.37,27.95,350.77,1.33,0.29,-0.51,0.46,0.87,0.12,
15.79647, 19:50:05.906,80.37,27.95,350.77,0.61,0.53,-0.27,0.47,0.87,0.14,
15.85408, 19:50:05.975,81.42,27.84,348.74,0.27,0.62,-0.41,0.48,0.88,0.14,
15.93011, 19:50:06.030,81.39,27.87,348.76,0.92,0.31,-0.53,0.47,0.87,0.13,
