Elapsed_Time, System_Time, CHip_x, CHip_y, CHip_z, Spine_x, Spine_y, Spine_z, CShoulder_x, CShoulder_y, CShoulder_z, Head_x, Head_y, Head_z,LShoulder_x, LShoulder_y, LShoulder_z, LElbow_x, LElbow_y, LElbow_z, LWrist_x, LWrist_y, LWrist_z, LHand_x, LHand_y, LHand_z,RShoulder_x, RShoulder_y, RShoulder_z, RElbow_x, RElbow_y, RElbow_z, RWrist_x, RWrist_y, RWrist_z, RHand_x, RHand_y, RHand_z,LHip_x, LHip_y, LHip_z, LKnee_x, LKnee_y, LKnee_z, LAnkle_x, LAnkle_y, LAnkle_z, LFoot_x, LFoot_y, LFoot_z,RHip_x, RHip_y, RHip_z, RKnee_x, RKnee_y, RKnee_z, RAnkle_x, RAnkle_y, RAnkle_z, RFoot_x, RFoot_y, RFoot_z
1.097912, 19:49:51.230,-0.1627925,0.5455366,1.980533,-0.1641054,0.6042859,2.037206,-0.1494078,0.9610448,2.072715,-0.1433547,1.134216,2.071427,-0.3047553,0.8360512,1.999441,-0.479191,0.7782957,1.943533,-0.347947,0.894944,1.882645,-0.3411858,0.8977979,1.884302,-0.004111879,0.8169255,2.021982,0.147596,0.7282081,1.980392,0.04576039,0.8887083,1.881926,0.03969831,0.8969315,1.872717,-0.2377793,0.4849868,1.954973,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09325251,0.4759943,1.973035,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.179113, 19:49:51.274,-0.1634052,0.5458062,1.981096,-0.1648763,0.6044015,2.037908,-0.1502845,0.9609065,2.074069,-0.1440656,1.134328,2.072193,-0.3049296,0.8364092,2.000651,-0.4790072,0.7783937,1.943336,-0.3487404,0.895555,1.882636,-0.3414957,0.8986593,1.884279,-0.004799487,0.8176839,2.023805,0.147315,0.7284765,1.980426,0.04588361,0.8888617,1.882038,0.03890745,0.8974611,1.873746,-0.2382365,0.4852119,1.955361,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09371543,0.4760018,1.973466,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.222766, 19:49:51.346,-0.1639317,0.5460584,1.98164,-0.1655046,0.6045159,2.038566,-0.1509051,0.9608761,2.075332,-0.1447306,1.134416,2.072999,-0.3050909,0.8366931,2.001659,-0.4789396,0.7784848,1.943263,-0.3495325,0.896126,1.882885,-0.3418908,0.8994777,1.884424,-0.005351667,0.8183506,2.025203,0.1471067,0.7287282,1.98052,0.04224102,0.8923063,1.882211,0.03814348,0.8979784,1.87487,-0.2386442,0.4854251,1.95577,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.0941269,0.4760424,1.973888,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.294802, 19:49:51.411,-0.1643918,0.5462697,1.982172,-0.1660798,0.6045965,2.039229,-0.1512034,0.9610676,2.077207,-0.1453435,1.134527,2.073982,-0.3050436,0.8369834,2.002309,-0.4790948,0.7785193,1.94351,-0.3505629,0.8966365,1.883485,-0.3426416,0.9006323,1.884824,-0.005810805,0.8189228,2.026311,0.1469505,0.7289702,1.980657,0.04165753,0.8930846,1.883116,0.0374654,0.8984537,1.87601,-0.2390014,0.4856251,1.956174,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.0945406,0.476107,1.974343,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.360053, 19:49:51.470,-0.1648504,0.5465332,1.98276,-0.166591,0.6047248,2.039937,-0.1513216,0.9613406,2.07915,-0.1460252,1.134492,2.074938,-0.3051198,0.8371863,2.002906,-0.4794533,0.778538,1.944073,-0.3516531,0.8970795,1.884338,-0.3438367,0.9018283,1.885557,-0.006215374,0.8194597,2.027267,0.1468122,0.7291967,1.980829,0.04141501,0.8935457,1.884114,0.03683731,0.8988602,1.87713,-0.2393807,0.4858498,1.956615,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09497762,0.476254,1.974852,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.418581, 19:49:51.525,-0.165274,0.5468327,1.983363,-0.1669876,0.6048799,2.040623,-0.1514458,0.961546,2.080734,-0.1466665,1.134341,2.07582,-0.3055019,0.8373058,2.003931,-0.4801562,0.7784185,1.945009,-0.3528189,0.897232,1.88563,-0.3452118,0.9028215,1.886473,-0.006541267,0.8199132,2.028023,0.1466901,0.7293825,1.981036,0.04107917,0.8939,1.884998,0.03631488,0.8991828,1.878124,-0.2397517,0.4860847,1.957082,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09536799,0.4764438,1.97535,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.473507, 19:49:51.599,-0.1656724,0.5471174,1.983938,-0.1673221,0.6050261,2.041273,-0.1516995,0.9616861,2.08209,-0.1472549,1.134137,2.076678,-0.3061884,0.8372831,2.005469,-0.4808229,0.778258,1.946277,-0.3538387,0.8973389,1.886903,-0.3464905,0.9037001,1.887345,-0.006835005,0.8202637,2.028642,0.1465511,0.7295079,1.981283,0.04012799,0.8941787,1.885874,0.03542359,0.8996601,1.879197,-0.2401293,0.4863123,1.957568,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09572127,0.4766383,1.9758,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.547118, 19:49:51.669,-0.1660625,0.5474013,1.984499,-0.1676071,0.6051684,2.041886,-0.1519457,0.9617661,2.083194,-0.1478799,1.133824,2.077411,-0.3071623,0.837111,2.007396,-0.4816143,0.7780195,1.947857,-0.3549634,0.8974056,1.888272,-0.3481146,0.9042956,1.88842,-0.007130351,0.8205715,2.029172,0.1463282,0.7295439,1.981542,0.04024043,0.8936225,1.887082,0.0346761,0.9000162,1.880182,-0.2405196,0.4865333,1.958065,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09605995,0.4768442,1.976228,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.618036, 19:49:51.719,-0.1664231,0.5476372,1.985021,-0.1678466,0.60528,2.04245,-0.152177,0.961804,2.084087,-0.1484703,1.133496,2.077986,-0.308151,0.8368304,2.009268,-0.4837092,0.7748488,1.95197,-0.357092,0.896595,1.890316,-0.3492242,0.9047232,1.889271,-0.007474083,0.8208186,2.029583,0.1454249,0.7289459,1.981776,0.03922062,0.893129,1.887985,0.03406103,0.9001909,1.880978,-0.2408919,0.48672,1.958551,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09637775,0.4770244,1.976631,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.667922, 19:49:51.797,-0.1667419,0.5478058,1.985468,-0.1680748,0.6053494,2.042946,-0.1524034,0.9618111,2.084838,-0.1489626,1.133222,2.078446,-0.3090276,0.8364464,2.011089,-0.4849245,0.7723545,1.954961,-0.3589401,0.8956807,1.892035,-0.3502909,0.90496,1.889989,-0.008168626,0.8206195,2.030222,0.1426338,0.7260386,1.981463,0.0369218,0.8922271,1.88877,0.03321069,0.9001295,1.881665,-0.2412287,0.4868548,1.958993,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09665719,0.477175,1.976971,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.744951, 19:49:51.849,-0.1670809,0.5473654,1.985913,-0.1684003,0.6048397,2.043512,-0.1526181,0.9614985,2.0857,-0.1493399,1.133003,2.078706,-0.3080149,0.8357534,2.011671,-0.4808441,0.7374889,1.968445,-0.365817,0.8772041,1.896857,-0.3521917,0.9033483,1.890548,-0.01034578,0.8209268,2.030838,0.1033484,0.6941215,1.977717,0.02725166,0.8866658,1.886739,0.03025039,0.8940635,1.881863,-0.2414123,0.4867668,1.959454,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09699638,0.4771876,1.97724,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.798429, 19:49:51.912,-0.1673796,0.5467941,1.98631,-0.1684965,0.6041629,2.044046,-0.1527979,0.9608672,2.086626,-0.1495939,1.132863,2.078886,-0.306117,0.8353193,2.01166,-0.4738574,0.7242413,1.972589,-0.367567,0.8705946,1.898259,-0.3544967,0.8995054,1.890894,-0.01185661,0.8217478,2.028564,0.05998576,0.6509866,1.980174,0.01973104,0.8778457,1.885793,0.02754045,0.8866032,1.88163,-0.2415337,0.4866042,1.959915,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09731804,0.4771537,1.977449,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.859447, 19:49:51.972,-0.1677769,0.5452168,1.986699,-0.1683561,0.6024948,2.044611,-0.153068,0.9596155,2.08751,-0.1497927,1.13267,2.07885,-0.3027589,0.8352594,2.010646,-0.4629722,0.7110951,1.976071,-0.3689109,0.8647488,1.898984,-0.3575189,0.8914716,1.891164,-0.0171151,0.825529,2.019468,0.03203132,0.6279052,1.981179,0.01364079,0.8710623,1.883719,0.02236376,0.8740804,1.88028,-0.2414186,0.4860327,1.960615,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.0978891,0.4769038,1.977586,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.919597, 19:49:52.024,-0.1681201,0.5436132,1.987041,-0.168317,0.6008151,2.045093,-0.1533473,0.9579647,2.088144,-0.1500282,1.132327,2.078305,-0.2993596,0.835295,2.009256,-0.456217,0.7051574,1.977737,-0.369569,0.8616358,1.899253,-0.3599782,0.882679,1.891394,-0.01957468,0.8277648,2.015502,0.01965198,0.6175457,1.982529,0.01285628,0.8584397,1.878352,0.01352089,0.8573021,1.87722,-0.2411419,0.4851519,1.961493,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09849645,0.4766256,1.977693,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
1.972336, 19:49:52.102,-0.1684231,0.5421042,1.987337,-0.1684998,0.5992582,2.045479,-0.1537923,0.9559847,2.088391,-0.1503476,1.131795,2.077111,-0.2966876,0.8352875,2.008076,-0.4524862,0.7019534,1.978847,-0.369872,0.8593512,1.899265,-0.3622628,0.8747303,1.891564,-0.02167008,0.829681,2.014324,0.01206988,0.6111363,1.984265,0.01285628,0.8584397,1.878352,0.008188998,0.8453956,1.874729,-0.2407584,0.4841104,1.962476,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09914549,0.4763348,1.977779,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
2.049495, 19:49:52.169,-0.1686689,0.5408573,1.987583,-0.1688619,0.5979744,2.045773,-0.1545167,0.9537091,2.08808,-0.1509169,1.130943,2.07501,-0.2947023,0.8352285,2.00715,-0.4498692,0.7007304,1.979458,-0.3699877,0.8576757,1.898847,-0.3642447,0.8676598,1.891457,-0.02426827,0.8331342,2.017172,0.01131914,0.6108594,1.988366,0.01285628,0.8584397,1.878352,0.004587233,0.8376666,1.872809,-0.2403263,0.4831542,1.963439,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.09982844,0.4761189,1.977882,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
2.117258, 19:49:52.236,-0.1688797,0.5400308,1.987812,-0.1690351,0.5970856,2.046008,-0.1552227,0.9517056,2.087518,-0.1518805,1.129945,2.072184,-0.2947039,0.8349631,2.008035,-0.4484296,0.7011436,1.979872,-0.3699661,0.8563392,1.898098,-0.3662407,0.8619077,1.89132,-0.02618095,0.8364124,2.021209,0.01523696,0.6144653,1.992686,0.01285628,0.8584397,1.878352,-0.001730989,0.8341084,1.859411,-0.2399725,0.4823325,1.964468,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.1004628,0.4760045,1.977966,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
2.183495, 19:49:52.294,-0.1691206,0.5394764,1.988027,-0.1692249,0.5964713,2.046194,-0.1560151,0.9499586,2.086734,-0.1532727,1.129033,2.069199,-0.2961282,0.8344641,2.010291,-0.4478322,0.7016882,1.980838,-0.370016,0.8542165,1.896309,-0.3680076,0.8569524,1.891207,-0.02822467,0.8394431,2.025418,0.01979548,0.6185855,1.995813,0.01285628,0.8584397,1.878352,-0.003838834,0.8275906,1.855709,-0.2398265,0.4816581,1.965582,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.1012461,0.4760053,1.978007,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
2.242126, 19:49:52.347,-0.1694287,0.538982,1.988235,-0.169489,0.5959325,2.046341,-0.1568722,0.94835,2.085731,-0.1554129,1.12774,2.065724,-0.2971257,0.8338322,2.011744,-0.4475945,0.7017474,1.982284,-0.3703175,0.8512589,1.894784,-0.3695625,0.8526931,1.891145,-0.03021855,0.8415143,2.028236,0.02229607,0.6210513,1.998081,0.006943984,0.802384,1.8598,-0.005184468,0.8230993,1.853213,-0.2397735,0.4810116,1.966751,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.1023404,0.4760761,1.977949,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
2.294656, 19:49:52.402,-0.1697408,0.5385914,1.988409,-0.1697094,0.5955151,2.046444,-0.1576261,0.947001,2.084756,-0.1573022,1.126647,2.062787,-0.2988887,0.8330216,2.013796,-0.4475648,0.7019628,1.983647,-0.3703175,0.8512589,1.894784,-0.3714041,0.8482555,1.891126,-0.03176177,0.8428816,2.030084,0.02428025,0.623023,1.999638,0.009584283,0.8011512,1.856578,-0.00610246,0.8198189,1.85163,-0.2398128,0.4804671,1.967788,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.1034339,0.4761976,1.977805,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
2.349745, 19:49:52.469,-0.1701803,0.5381736,1.988565,-0.1700638,0.5950712,2.046502,-0.1585044,0.9457462,2.083705,-0.1590353,1.125669,2.060253,-0.3001241,0.8323147,2.015249,-0.4458467,0.6740178,2.011449,-0.3703175,0.8512589,1.894784,-0.3732906,0.8434931,1.891155,-0.0329944,0.8438275,2.031383,0.02542387,0.6243796,2.000737,0.0110256,0.7998523,1.854769,-0.006873311,0.8172197,1.850626,-0.2399072,0.4799979,1.968706,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.1047392,0.4762595,1.977552,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
2.417205, 19:49:52.526,-0.1707032,0.5377442,1.98868,-0.1704766,0.594632,2.046511,-0.1592696,0.944743,2.082787,-0.160546,1.124808,2.058107,-0.3010384,0.8317568,2.01633,-0.4490539,0.6447234,2.038381,-0.392451,0.8088095,1.905478,-0.3745502,0.8398362,1.891335,-0.03391811,0.8444557,2.032202,0.02613666,0.6253313,2.001467,-0.008879427,0.8020782,1.852493,-0.007548587,0.8151305,1.850111,-0.2400464,0.4795933,1.969497,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.1061084,0.4762486,1.977193,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
2.473616, 19:49:52.594,-0.1712867,0.5373226,1.98874,-0.1709349,0.5942039,2.046467,-0.1599513,0.9439268,2.081995,-0.161804,1.12405,2.056444,-0.3016955,0.831309,2.017093,-0.4498734,0.6341789,2.047784,-0.3958225,0.8030472,1.907196,-0.3757514,0.8371248,1.891486,-0.03476563,0.8448979,2.032693,0.02655228,0.6259999,2.001942,-0.01714019,0.8036674,1.85166,-0.008264455,0.8136137,1.849891,-0.2402111,0.4792464,1.970163,-0.2905231,0.2359654,1.996162,0,0,0,0,0,0,-0.1075218,0.4762488,1.976702,-0.09958383,0.2211518,2.005847,0,0,0,0,0,0,
