*ExampleName's Movement Data*
,Elapsed_Time,System_Time,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,RHand_PosX,RHand_PosY,RHand_PosZ,RHand_RotX,RHand_RotY,RHand_RotZ,LHand_PosX,LHand_PosY,LHand_PosZ,LHand_RotX,LHand_RotY,LHand_RotZ,
,0.02000,04:22:22,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.14252,-0.87178,0.69705,73.87246,54.57433,54.53879,0.14252,-0.87178,0.69705,73.87246,54.57433,54.53879,
,0.04000,04:22:22,-10.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.14252,-0.87180,0.69706,73.87270,54.58339,54.54285,0.14252,-0.87180,0.69706,73.87270,54.58339,54.54285,
,0.37333,04:22:22,-10.01452,-0.21781,0.20744,356.54880,1.31952,1.90453,0.14255,-0.87179,0.69709,73.87958,54.58706,54.52688,0.14255,-0.87179,0.69709,73.87958,54.58706,54.52688,
,0.41660,04:22:22,-10.01406,-0.21778,0.20671,356.47160,1.65647,1.93780,0.14256,-0.87178,0.69709,73.88114,54.58503,54.52327,0.14256,-0.87178,0.69709,73.88114,54.58503,54.52327,
,0.45202,04:22:22,-10.01378,-0.21779,0.20618,356.41140,1.86740,1.90913,0.14252,-0.87177,0.69707,73.88181,54.58308,54.51934,0.14252,-0.87177,0.69707,73.88181,54.58308,54.51934,
,0.46830,04:22:22,-10.01369,-0.21782,0.20594,356.38370,1.95849,1.85291,0.14253,-0.87177,0.69708,73.88071,54.58429,54.51997,0.14253,-0.87177,0.69708,73.88071,54.58429,54.51997,
,0.53002,04:22:22,-10.01372,-0.21826,0.20534,356.26510,2.00555,1.27630,0.14252,-0.87177,0.69709,73.88352,54.58432,54.51732,0.14252,-0.87177,0.69709,73.88352,54.58432,54.51732,
,0.55781,04:22:23,-10.01400,-0.21879,0.20529,356.13670,1.82397,0.78800,0.14253,-0.87177,0.69709,73.88359,54.58171,54.51480,0.14253,-0.87177,0.69709,73.88359,54.58171,54.51480,
,0.58197,04:22:23,-10.01434,-0.21944,0.20530,356.01800,1.64264,0.28503,0.14253,-0.87177,0.69710,73.88519,54.58219,54.51503,0.14253,-0.87177,0.69710,73.88519,54.58219,54.51503,
,0.60538,04:22:23,-10.01464,-0.22017,0.20532,355.89730,1.61480,359.86150,0.14252,-0.87178,0.69709,73.88560,54.58258,54.51513,0.14252,-0.87178,0.69709,73.88560,54.58258,54.51513,
,0.62202,04:22:23,-10.01485,-0.22074,0.20513,355.77110,1.78236,359.60180,0.14253,-0.87178,0.69711,73.88616,54.58476,54.51629,0.14253,-0.87178,0.69711,73.88616,54.58476,54.51629,
,0.64261,04:22:23,-10.01509,-0.22158,0.20444,355.55040,2.24303,359.37440,0.14252,-0.87179,0.69710,73.88671,54.58354,54.51383,0.14252,-0.87179,0.69710,73.88671,54.58354,54.51383,
,0.65904,04:22:23,-10.01513,-0.22223,0.20363,355.47430,2.58151,359.36240,0.14252,-0.87179,0.69710,73.88562,54.58225,54.51181,0.14252,-0.87179,0.69710,73.88562,54.58225,54.51181,
,0.67620,04:22:23,-10.01491,-0.22306,0.20240,355.35940,2.79613,359.53280,0.14253,-0.87180,0.69710,73.88644,54.57932,54.50882,0.14253,-0.87180,0.69710,73.88644,54.57932,54.50882,
,0.68987,04:22:23,-10.01456,-0.22373,0.20135,355.30010,2.78408,359.76400,0.14252,-0.87179,0.69710,73.88609,54.57994,54.50958,0.14252,-0.87179,0.69710,73.88609,54.57994,54.50958,
,0.71274,04:22:23,-10.01376,-0.22494,0.19951,355.15190,2.43310,0.20293,0.14253,-0.87179,0.69710,73.88711,54.57822,54.50829,0.14253,-0.87179,0.69710,73.88711,54.57822,54.50829,
,0.72754,04:22:23,-10.01320,-0.22577,0.19824,355.03430,2.00589,0.46800,0.14252,-0.87179,0.69709,73.88754,54.57783,54.50792,0.14252,-0.87179,0.69709,73.88754,54.57783,54.50792,
,0.75038,04:22:23,-10.01241,-0.22717,0.19605,354.94270,1.13451,0.74110,0.14253,-0.87179,0.69708,73.88747,54.58385,54.51238,0.14253,-0.87179,0.69708,73.88747,54.58385,54.51238,
,0.76518,04:22:23,-10.01244,-0.22815,0.19453,354.87900,0.79135,0.51394,0.14253,-0.87178,0.69708,73.88757,54.58377,54.51089,0.14253,-0.87178,0.69708,73.88757,54.58377,54.51089,
,0.78135,04:22:23,-10.01345,-0.22885,0.19294,355.01920,0.69789,359.70390,0.14253,-0.87178,0.69707,73.88833,54.57720,54.50339,0.14253,-0.87178,0.69707,73.88833,54.57720,54.50339,
,0.79606,04:22:23,-10.01474,-0.22940,0.19164,355.11760,0.65798,358.64360,0.14252,-0.87178,0.69705,73.88723,54.57479,54.49915,0.14252,-0.87178,0.69705,73.88723,54.57479,54.49915,
,0.81381,04:22:23,-10.01622,-0.23015,0.18998,355.16480,0.51667,357.31160,0.14253,-0.87178,0.69705,73.88839,54.57467,54.50037,0.14253,-0.87178,0.69705,73.88839,54.57467,54.50037,
,0.82797,04:22:23,-10.01708,-0.23055,0.18879,355.47850,0.38550,356.42950,0.14251,-0.87178,0.69704,73.88931,54.57113,54.49501,0.14251,-0.87178,0.69704,73.88931,54.57113,54.49501,
,0.84869,04:22:23,-10.01806,-0.23095,0.18723,355.88690,0.18845,355.47890,0.14252,-0.87178,0.69704,73.89000,54.57404,54.49732,0.14252,-0.87178,0.69704,73.89000,54.57404,54.49732,
,0.86255,04:22:23,-10.01861,-0.23109,0.18634,356.05550,0.03538,355.07920,0.14253,-0.87177,0.69706,73.89034,54.57216,54.49484,0.14253,-0.87177,0.69706,73.89034,54.57216,54.49484,
,0.88378,04:22:23,-10.01926,-0.23119,0.18519,356.19240,359.75340,354.79720,0.14252,-0.87177,0.69707,73.89137,54.57618,54.49944,0.14252,-0.87177,0.69707,73.89137,54.57618,54.49944,
,0.97830,04:22:23,-10.02016,-0.23126,0.18193,355.17390,358.47920,356.49130,0.14250,-0.87179,0.69710,73.89284,54.55867,54.47744,0.14250,-0.87179,0.69710,73.89284,54.55867,54.47744,
,0.99615,04:22:23,-10.02033,-0.23132,0.18125,354.87380,358.32560,356.87270,0.14250,-0.87179,0.69710,73.89188,54.55517,54.47414,0.14250,-0.87179,0.69710,73.89188,54.55517,54.47414,
,1.01030,04:22:23,-10.02044,-0.23139,0.18071,354.63810,358.23460,357.11960,0.14255,-0.87175,0.69708,73.89595,54.56474,54.47998,0.14255,-0.87175,0.69708,73.89595,54.56474,54.47998,
,1.25693,04:22:23,-10.01937,-0.23758,0.17659,350.86540,0.91442,359.88950,0.14254,-0.87176,0.69709,73.89662,54.56489,54.47993,0.14254,-0.87176,0.69709,73.89662,54.56489,54.47993,
,1.59026,04:22:25,-10.01816,-0.23314,0.17856,340.59910,17.45523,0.59586,0.14249,-0.87234,0.67943,75.42049,57.74945,43.54038,0.14249,-0.87234,0.67943,75.42049,57.74945,43.54038,
,1.89422,04:22:26,-10.02100,-0.23461,0.17994,341.95450,13.32673,1.22544,0.14966,-0.87203,0.68412,75.40883,57.46793,46.96836,0.14966,-0.87203,0.68412,75.40883,57.46793,46.96836,
,1.92762,04:22:26,-10.02258,-0.23470,0.18029,342.59750,10.26035,1.06226,0.14959,-0.87208,0.68404,75.22922,56.62253,47.41702,0.14959,-0.87208,0.68404,75.22922,56.62253,47.41702,
,1.95177,04:22:26,-10.02316,-0.23454,0.18043,343.04060,9.27831,0.76518,0.14915,-0.87207,0.68406,74.60173,55.68763,49.67054,0.14915,-0.87207,0.68406,74.60173,55.68763,49.67054,
,1.99707,04:22:26,-10.02350,-0.23436,0.18051,343.44330,8.82580,0.78208,0.14953,-0.87200,0.68402,74.55359,53.89448,49.78960,0.14953,-0.87200,0.68402,74.55359,53.89448,49.78960,
,2.04108,04:22:26,-10.02366,-0.23452,0.18038,344.07520,8.63013,0.84553,0.15114,-0.87187,0.68342,74.79555,54.84259,48.42586,0.15114,-0.87187,0.68342,74.79555,54.84259,48.42586,
,2.14689,04:22:26,-10.02402,-0.23468,0.18082,343.88540,8.89244,0.72589,0.14645,-0.87193,0.67400,71.98835,40.77534,56.93095,0.14645,-0.87193,0.67400,71.98835,40.77534,56.93095,
,2.23627,04:22:26,-10.02490,-0.23476,0.18125,344.05180,8.53199,0.80624,0.14899,-0.84603,0.66034,61.39672,3.92771,12.55706,0.14899,-0.84603,0.66034,61.39672,3.92771,12.55706,
,2.31449,04:22:26,-10.02581,-0.23470,0.18198,344.12500,7.88447,0.66551,0.14969,-0.83566,0.65252,55.44943,351.27290,352.43100,0.14969,-0.83566,0.65252,55.44943,351.27290,352.43100,
,2.33836,04:22:26,-10.02589,-0.23473,0.18208,344.18480,7.84574,0.63981,0.14816,-0.83450,0.65214,54.91330,351.31340,354.18100,0.14816,-0.83450,0.65214,54.91330,351.31340,354.18100,
,2.36085,04:22:26,-10.02600,-0.23470,0.18215,344.20370,7.84098,0.52777,0.14656,-0.82966,0.64806,52.91995,350.52980,353.37230,0.14656,-0.82966,0.64806,52.91995,350.52980,353.37230,
,2.38308,04:22:26,-10.02604,-0.23470,0.18219,344.21090,7.82928,0.51210,0.14483,-0.82604,0.64376,50.32399,348.14850,350.02940,0.14483,-0.82604,0.64376,50.32399,348.14850,350.02940,
,2.40448,04:22:26,-10.02611,-0.23466,0.18220,344.19530,7.84905,0.45249,0.14171,-0.82438,0.63902,48.77219,345.41270,346.30840,0.14171,-0.82438,0.63902,48.77219,345.41270,346.30840,
,2.42755,04:22:26,-10.02614,-0.23465,0.18219,344.19160,7.86255,0.44820,0.13393,-0.82218,0.63373,47.97951,342.74760,346.15190,0.13393,-0.82218,0.63373,47.97951,342.74760,346.15190,
,2.44863,04:22:26,-10.02619,-0.23460,0.18211,344.20540,7.92659,0.42459,0.12510,-0.81666,0.62900,43.32244,339.48150,345.96070,0.12510,-0.81666,0.62900,43.32244,339.48150,345.96070,
,2.47077,04:22:26,-10.02622,-0.23459,0.18199,344.25110,7.99977,0.44698,0.11650,-0.81125,0.62395,37.15467,337.07740,344.89830,0.11650,-0.81125,0.62395,37.15467,337.07740,344.89830,
,2.49244,04:22:26,-10.02626,-0.23458,0.18185,344.31270,8.07044,0.46185,0.10790,-0.80870,0.61964,31.95977,336.32920,343.28480,0.10790,-0.80870,0.61964,31.95977,336.32920,343.28480,
,2.51514,04:22:26,-10.02628,-0.23460,0.18167,344.41020,8.07218,0.50298,0.09835,-0.80754,0.61523,27.39706,335.99480,342.11650,0.09835,-0.80754,0.61523,27.39706,335.99480,342.11650,
,2.53676,04:22:26,-10.02632,-0.23464,0.18147,344.51540,8.09043,0.57975,0.08811,-0.80562,0.60964,21.39091,335.27700,341.99040,0.08811,-0.80562,0.60964,21.39091,335.27700,341.99040,
,2.55987,04:22:26,-10.02636,-0.23467,0.18127,344.59840,8.04030,0.64420,0.07831,-0.80510,0.60363,15.58822,335.02550,342.04120,0.07831,-0.80510,0.60363,15.58822,335.02550,342.04120,
,2.58120,04:22:26,-10.02641,-0.23470,0.18106,344.69270,7.91358,0.63878,0.06888,-0.80649,0.59860,12.23989,337.02960,341.85010,0.06888,-0.80649,0.59860,12.23989,337.02960,341.85010,
,2.60375,04:22:26,-10.02656,-0.23478,0.18075,344.93790,7.78967,0.63525,0.05998,-0.80904,0.59431,11.53864,339.08420,339.43370,0.05998,-0.80904,0.59431,11.53864,339.08420,339.43370,
,2.62675,04:22:26,-10.02669,-0.23496,0.18038,345.27800,7.46397,0.67456,0.05263,-0.81409,0.58886,11.15341,339.22190,333.76550,0.05263,-0.81409,0.58886,11.15341,339.22190,333.76550,
,2.64774,04:22:26,-10.02684,-0.23508,0.18008,345.60500,7.21078,0.71598,0.04476,-0.81908,0.58354,10.88985,341.55250,329.06410,0.04476,-0.81908,0.58354,10.88985,341.55250,329.06410,
,2.67030,04:22:26,-10.02697,-0.23520,0.17973,345.89290,6.77273,0.75613,0.03720,-0.82463,0.57779,10.54171,344.80990,325.00890,0.03720,-0.82463,0.57779,10.54171,344.80990,325.00890,
,2.69349,04:22:26,-10.02711,-0.23534,0.17957,345.98760,6.59343,0.82565,0.03005,-0.83207,0.57347,10.26834,346.81890,321.41100,0.03005,-0.83207,0.57347,10.26834,346.81890,321.41100,
,2.71602,04:22:26,-10.02732,-0.23547,0.17927,346.32410,6.30618,0.87109,0.02194,-0.84144,0.57062,12.06836,347.37160,319.07910,0.02194,-0.84144,0.57062,12.06836,347.37160,319.07910,
,2.73791,04:22:26,-10.02745,-0.23555,0.17903,346.50950,5.92385,0.91313,0.01282,-0.85104,0.56873,15.84959,345.48660,318.91640,0.01282,-0.85104,0.56873,15.84959,345.48660,318.91640,
,2.76027,04:22:26,-10.02758,-0.23581,0.17878,346.70960,5.66771,1.03400,0.00458,-0.86086,0.56822,19.88067,342.89900,319.62440,0.00458,-0.86086,0.56822,19.88067,342.89900,319.62440,
,2.78323,04:22:26,-10.02769,-0.23603,0.17851,347.14200,5.55655,1.03356,-0.00175,-0.87103,0.56716,22.82241,339.64020,320.07650,-0.00175,-0.87103,0.56716,22.82241,339.64020,320.07650,
,2.80462,04:22:26,-10.02775,-0.23626,0.17821,347.39980,5.45833,1.09286,-0.00547,-0.87992,0.56388,22.96606,336.05750,319.65000,-0.00547,-0.87992,0.56388,22.96606,336.05750,319.65000,
,2.82697,04:22:26,-10.02777,-0.23654,0.17787,347.92390,5.49857,1.06179,-0.00649,-0.88664,0.55903,19.64737,333.07650,318.74910,-0.00649,-0.88664,0.55903,19.64737,333.07650,318.74910,
,2.84902,04:22:26,-10.02777,-0.23675,0.17765,348.16070,5.56276,0.94709,-0.00818,-0.89118,0.55444,15.44563,333.03030,318.49380,-0.00818,-0.89118,0.55444,15.44563,333.03030,318.49380,
,2.87122,04:22:27,-10.02773,-0.23675,0.17770,347.97410,5.63451,0.97936,-0.01152,-0.89655,0.55341,18.08777,339.01600,318.25220,-0.01152,-0.89655,0.55341,18.08777,339.01600,318.25220,
,2.89344,04:22:27,-10.02770,-0.23680,0.17757,348.07260,5.66242,1.02508,-0.01297,-0.90119,0.55179,19.48155,340.66380,318.60670,-0.01297,-0.90119,0.55179,19.48155,340.66380,318.60670,
,2.91608,04:22:27,-10.02762,-0.23693,0.17745,348.15540,5.67179,1.01058,-0.01278,-0.90320,0.55004,19.63833,340.96310,318.66310,-0.01278,-0.90320,0.55004,19.63833,340.96310,318.66310,
,2.93880,04:22:27,-10.02752,-0.23700,0.17720,348.46400,5.78791,1.03033,-0.00546,-0.90208,0.54888,14.59898,341.54760,317.23050,-0.00546,-0.90208,0.54888,14.59898,341.54760,317.23050,
,2.96079,04:22:27,-10.02739,-0.23697,0.17699,348.65710,5.84627,1.04426,0.00115,-0.90403,0.54744,16.10675,343.51510,317.62730,0.00115,-0.90403,0.54744,16.10675,343.51510,317.62730,
,2.98303,04:22:27,-10.02731,-0.23695,0.17688,348.66330,5.93118,0.99875,0.00770,-0.90598,0.54781,18.64809,345.71800,320.30210,0.00770,-0.90598,0.54781,18.64809,345.71800,320.30210,
,3.00534,04:22:27,-10.02719,-0.23683,0.17671,348.66810,6.13092,0.84861,0.01390,-0.90837,0.54796,20.54267,349.45670,322.29410,0.01390,-0.90837,0.54796,20.54267,349.45670,322.29410,
,3.02722,04:22:27,-10.02706,-0.23667,0.17658,348.48290,6.30752,0.65703,0.01991,-0.90963,0.54804,20.63382,351.69970,321.71080,0.01991,-0.90963,0.54804,20.63382,351.69970,321.71080,
,3.04946,04:22:27,-10.02699,-0.23654,0.17646,348.23200,6.43279,0.41630,0.02615,-0.91177,0.54930,21.35213,352.29770,318.41930,0.02615,-0.91177,0.54930,21.35213,352.29770,318.41930,
,3.07236,04:22:27,-10.02702,-0.23652,0.17638,348.19340,6.44431,0.36696,0.03221,-0.91559,0.55124,22.77234,352.38640,314.76540,0.03221,-0.91559,0.55124,22.77234,352.38640,314.76540,
,3.09449,04:22:27,-10.02706,-0.23651,0.17631,348.14860,6.43989,0.35506,0.03783,-0.92065,0.55338,25.22769,353.81620,312.62100,0.03783,-0.92065,0.55338,25.22769,353.81620,312.62100,
,3.11736,04:22:27,-10.02709,-0.23652,0.17622,348.16300,6.36719,0.36374,0.04162,-0.92436,0.55660,27.54637,356.01770,312.20600,0.04162,-0.92436,0.55660,27.54637,356.01770,312.20600,
,3.13950,04:22:27,-10.02716,-0.23647,0.17604,348.15630,6.18106,0.39479,0.04475,-0.92573,0.55937,28.75428,358.10270,312.32480,0.04475,-0.92573,0.55937,28.75428,358.10270,312.32480,
,3.16099,04:22:27,-10.02719,-0.23646,0.17588,348.14400,5.94315,0.46540,0.04573,-0.92511,0.56060,28.84919,358.68230,312.33060,0.04573,-0.92511,0.56060,28.84919,358.68230,312.33060,
,3.17855,04:22:27,-10.02721,-0.23639,0.17575,348.12060,5.78635,0.49354,0.04712,-0.92524,0.56130,29.34200,359.35290,312.12280,0.04712,-0.92524,0.56130,29.34200,359.35290,312.12280,
,3.19350,04:22:27,-10.02730,-0.23613,0.17575,348.00700,5.58690,0.52744,0.04999,-0.92496,0.56200,30.18674,0.33117,311.60630,0.04999,-0.92496,0.56200,30.18674,0.33117,311.60630,
,3.20934,04:22:27,-10.02737,-0.23585,0.17578,347.85890,5.40141,0.64146,0.05130,-0.92386,0.56248,30.62135,0.44914,310.93130,0.05130,-0.92386,0.56248,30.62135,0.44914,310.93130,
,3.22456,04:22:27,-10.02736,-0.23571,0.17581,347.69860,5.29521,0.70541,0.05247,-0.92212,0.56306,31.12291,0.87508,310.14370,0.05247,-0.92212,0.56306,31.12291,0.87508,310.14370,
,3.23879,04:22:27,-10.02732,-0.23545,0.17578,347.55320,5.09785,0.73160,0.05457,-0.91952,0.56400,31.32683,1.20237,308.76610,0.05457,-0.91952,0.56400,31.32683,1.20237,308.76610,
,3.25304,04:22:27,-10.02724,-0.23530,0.17579,347.45230,5.02858,0.73828,0.05497,-0.91709,0.56433,30.78374,0.40185,307.80960,0.05497,-0.91709,0.56433,30.78374,0.40185,307.80960,
,3.26990,04:22:27,-10.02719,-0.23513,0.17581,347.37040,5.04812,0.66423,0.05559,-0.91437,0.56469,30.09145,359.76190,307.29390,0.05559,-0.91437,0.56469,30.09145,359.76190,307.29390,
,3.28474,04:22:27,-10.02705,-0.23491,0.17577,347.25330,4.95621,0.55715,0.05723,-0.91100,0.56528,29.33410,359.28690,306.24920,0.05723,-0.91100,0.56528,29.33410,359.28690,306.24920,
,3.30021,04:22:27,-10.02699,-0.23485,0.17576,347.25950,5.00541,0.50311,0.05830,-0.90949,0.56582,29.50640,359.26370,305.77940,0.05830,-0.90949,0.56582,29.50640,359.26370,305.77940,
,3.31517,04:22:27,-10.02688,-0.23478,0.17573,347.24040,4.96100,0.47581,0.06114,-0.90585,0.56610,30.26448,0.07765,304.93600,0.06114,-0.90585,0.56610,30.26448,0.07765,304.93600,
,3.33685,04:22:27,-10.02678,-0.23472,0.17567,347.31890,4.95595,0.44994,0.06292,-0.90438,0.56602,31.65322,1.01974,304.88260,0.06292,-0.90438,0.56602,31.65322,1.01974,304.88260,
,3.36047,04:22:27,-10.02656,-0.23457,0.17559,347.32780,4.91913,0.38699,0.06641,-0.89949,0.56611,31.98440,1.60149,302.88930,0.06641,-0.89949,0.56611,31.98440,1.60149,302.88930,
,3.38370,04:22:27,-10.02630,-0.23439,0.17552,347.34420,4.91580,0.28279,0.06693,-0.89447,0.56629,31.39975,1.05715,302.14590,0.06693,-0.89447,0.56629,31.39975,1.05715,302.14590,
,3.40522,04:22:27,-10.02609,-0.23424,0.17545,347.41120,4.97727,0.10251,0.06588,-0.88772,0.56773,30.12697,1.16704,304.16060,0.06588,-0.88772,0.56773,30.12697,1.16704,304.16060,
,3.42716,04:22:27,-10.02590,-0.23414,0.17540,347.52160,5.01896,359.85420,0.06241,-0.88008,0.57295,29.86973,1.92865,307.51210,0.06241,-0.88008,0.57295,29.86973,1.92865,307.51210,
,3.44928,04:22:27,-10.02584,-0.23415,0.17532,347.67710,5.09293,359.66420,0.06407,-0.87458,0.57403,29.06696,2.32979,308.73650,0.06407,-0.87458,0.57403,29.06696,2.32979,308.73650,
,3.47136,04:22:27,-10.02583,-0.23416,0.17523,347.76130,5.06562,359.59530,0.06745,-0.86930,0.57459,28.13840,3.67811,309.41740,0.06745,-0.86930,0.57459,28.13840,3.67811,309.41740,
,3.49374,04:22:27,-10.02583,-0.23423,0.17513,347.76940,5.05082,359.62230,0.07171,-0.86332,0.57529,27.50833,7.04118,312.39990,0.07171,-0.86332,0.57529,27.50833,7.04118,312.39990,
,3.51564,04:22:27,-10.02586,-0.23426,0.17501,347.82880,4.98095,359.60780,0.07498,-0.85731,0.57613,26.59626,10.31351,316.68770,0.07498,-0.85731,0.57613,26.59626,10.31351,316.68770,
,3.53772,04:22:27,-10.02593,-0.23433,0.17484,347.90440,4.88938,359.67040,0.07720,-0.85185,0.57692,26.03219,12.88249,321.01270,0.07720,-0.85185,0.57692,26.03219,12.88249,321.01270,
,3.56084,04:22:27,-10.02606,-0.23441,0.17459,348.00810,4.75196,359.80790,0.07911,-0.84829,0.57740,26.75142,14.66574,323.86700,0.07911,-0.84829,0.57740,26.75142,14.66574,323.86700,
,3.58293,04:22:27,-10.02622,-0.23449,0.17433,348.05420,4.59126,359.96360,0.08072,-0.84500,0.57767,27.37904,17.13241,326.98220,0.08072,-0.84500,0.57767,27.37904,17.13241,326.98220,
,3.60516,04:22:27,-10.02636,-0.23455,0.17410,348.05570,4.50702,0.12459,0.08151,-0.84240,0.57795,28.08097,19.46237,330.05270,0.08151,-0.84240,0.57795,28.08097,19.46237,330.05270,
,3.62712,04:22:27,-10.02648,-0.23450,0.17379,348.08460,4.36322,0.31373,0.08153,-0.84038,0.57820,27.93464,20.64807,332.02900,0.08153,-0.84038,0.57820,27.93464,20.64807,332.02900,
,3.64955,04:22:27,-10.02656,-0.23439,0.17349,348.03850,4.29331,0.46943,0.08128,-0.83900,0.57879,27.72677,20.85121,333.03090,0.08128,-0.83900,0.57879,27.72677,20.85121,333.03090,
,3.67203,04:22:27,-10.02660,-0.23434,0.17321,347.96270,4.29619,0.55437,0.08104,-0.83711,0.58003,27.15887,21.25813,334.58100,0.08104,-0.83711,0.58003,27.15887,21.25813,334.58100,
,3.69440,04:22:27,-10.02663,-0.23429,0.17295,347.92840,4.33407,0.60527,0.08217,-0.83450,0.58072,25.28192,22.19873,335.14840,0.08217,-0.83450,0.58072,25.28192,22.19873,335.14840,
,3.71743,04:22:27,-10.02667,-0.23421,0.17261,347.89750,4.38054,0.67720,0.08357,-0.83208,0.58153,22.96500,23.24757,335.95510,0.08357,-0.83208,0.58153,22.96500,23.24757,335.95510,
,3.73909,04:22:27,-10.02668,-0.23413,0.17226,347.87300,4.50001,0.71925,0.08491,-0.83074,0.58187,22.62576,24.62716,336.38590,0.08491,-0.83074,0.58187,22.62576,24.62716,336.38590,
,3.76117,04:22:27,-10.02665,-0.23406,0.17199,347.82530,4.57116,0.70412,0.08668,-0.83073,0.58189,22.15285,24.31588,335.49330,0.08668,-0.83073,0.58189,22.15285,24.31588,335.49330,
,3.78316,04:22:27,-10.02658,-0.23395,0.17168,347.73030,4.73224,0.68866,0.08680,-0.83231,0.58260,21.95737,24.62187,337.28480,0.08680,-0.83231,0.58260,21.95737,24.62187,337.28480,
,3.80611,04:22:27,-10.02649,-0.23378,0.17140,347.51300,4.96417,0.61323,0.08629,-0.83499,0.58397,23.37344,24.71658,339.02520,0.08629,-0.83499,0.58397,23.37344,24.71658,339.02520,
,3.82803,04:22:27,-10.02639,-0.23366,0.17123,347.37030,5.05066,0.61468,0.08678,-0.83691,0.58487,24.11502,23.54481,337.74010,0.08678,-0.83691,0.58487,24.11502,23.54481,337.74010,
,3.85009,04:22:28,-10.02633,-0.23360,0.17109,347.32640,5.09799,0.58271,0.08787,-0.83803,0.58566,24.53001,22.25328,335.74690,0.08787,-0.83803,0.58566,24.53001,22.25328,335.74690,
,3.87267,04:22:28,-10.02625,-0.23355,0.17096,347.26180,5.20005,0.59763,0.08858,-0.83788,0.58554,23.62924,21.12883,335.36640,0.08858,-0.83788,0.58554,23.62924,21.12883,335.36640,
,3.89479,04:22:28,-10.02616,-0.23350,0.17087,347.12920,5.24704,0.53817,0.08925,-0.83679,0.58591,22.64550,21.92552,337.84880,0.08925,-0.83679,0.58591,22.64550,21.92552,337.84880,
,3.91718,04:22:28,-10.02610,-0.23350,0.17080,347.04030,5.30316,0.46029,0.09023,-0.83462,0.58530,20.88789,23.50426,341.32400,0.09023,-0.83462,0.58530,20.88789,23.50426,341.32400,
,3.93916,04:22:28,-10.02604,-0.23351,0.17075,346.94430,5.33151,0.39037,0.09055,-0.83357,0.58323,17.82232,24.74976,343.38910,0.09055,-0.83357,0.58323,17.82232,24.74976,343.38910,
,3.96190,04:22:28,-10.02598,-0.23350,0.17076,346.79690,5.37133,0.30227,0.09190,-0.83216,0.58307,17.99447,25.90207,344.29910,0.09190,-0.83216,0.58307,17.99447,25.90207,344.29910,
,3.98425,04:22:28,-10.02591,-0.23347,0.17084,346.52190,5.35232,0.23866,0.09351,-0.83022,0.58207,16.97528,26.52039,344.62820,0.09351,-0.83022,0.58207,16.97528,26.52039,344.62820,
,4.00650,04:22:28,-10.02588,-0.23355,0.17080,346.59270,5.30962,0.25253,0.09500,-0.82771,0.58064,14.88299,25.32625,343.72970,0.09500,-0.82771,0.58064,14.88299,25.32625,343.72970,
,4.02837,04:22:28,-10.02581,-0.23356,0.17085,346.60010,5.25984,0.20253,0.09609,-0.82333,0.57795,11.61758,22.39226,341.54060,0.09609,-0.82333,0.57795,11.61758,22.39226,341.54060,
,4.05071,04:22:28,-10.02573,-0.23355,0.17093,346.55910,5.21123,0.13526,0.09848,-0.81798,0.57516,8.38520,19.34659,337.55770,0.09848,-0.81798,0.57516,8.38520,19.34659,337.55770,
,4.07282,04:22:28,-10.02561,-0.23355,0.17103,346.55140,5.12927,0.08855,0.10183,-0.81312,0.57318,6.20946,17.25161,333.07590,0.10183,-0.81312,0.57318,6.20946,17.25161,333.07590,
,4.09490,04:22:28,-10.02550,-0.23353,0.17117,346.55050,5.11875,359.95370,0.10457,-0.80848,0.57020,5.13707,15.86648,327.95390,0.10457,-0.80848,0.57020,5.13707,15.86648,327.95390,
,4.11836,04:22:28,-10.02539,-0.23349,0.17133,346.55410,5.11601,359.79540,0.10631,-0.80435,0.56590,3.73237,15.13295,323.54810,0.10631,-0.80435,0.56590,3.73237,15.13295,323.54810,
,4.14078,04:22:28,-10.02529,-0.23346,0.17152,346.67860,5.07184,359.65410,0.10735,-0.80092,0.56182,2.11144,14.64505,320.68250,0.10735,-0.80092,0.56182,2.11144,14.64505,320.68250,
,4.16254,04:22:28,-10.02525,-0.23344,0.17166,346.81020,5.03652,359.59450,0.10743,-0.79771,0.55819,1.00650,14.80610,319.34830,0.10743,-0.79771,0.55819,1.00650,14.80610,319.34830,
,4.18412,04:22:28,-10.02527,-0.23346,0.17176,346.88440,5.02085,359.64480,0.10743,-0.79498,0.55485,0.33909,15.18345,318.24010,0.10743,-0.79498,0.55485,0.33909,15.18345,318.24010,
,4.20545,04:22:28,-10.02531,-0.23346,0.17202,347.17320,4.83814,359.64570,0.10839,-0.79129,0.55311,359.66580,14.40917,316.88130,0.10839,-0.79129,0.55311,359.66580,14.40917,316.88130,
,4.22784,04:22:28,-10.02540,-0.23343,0.17208,347.21940,4.74077,359.66330,0.10732,-0.78698,0.55286,358.30820,9.90440,316.99160,0.10732,-0.78698,0.55286,358.30820,9.90440,316.99160,
,4.24998,04:22:28,-10.02549,-0.23341,0.17218,347.29220,4.54260,359.72680,0.10371,-0.78379,0.55334,357.35350,4.30640,318.46090,0.10371,-0.78379,0.55334,357.35350,4.30640,318.46090,
