*'s Movement Data*
,Elapsed_Time,System_Time,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,RHand_PosX,RHand_PosY,RHand_PosZ,RHand_RotX,RHand_RotY,RHand_RotZ,LHand_PosX,LHand_PosY,LHand_PosZ,LHand_RotX,LHand_RotY,LHand_RotZ,
,0.02000,04:04:59,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.46299,-0.86421,0.73002,76.41251,33.62776,51.04719,0.46299,-0.86421,0.73002,76.41251,33.62776,51.04719,
,0.04000,04:04:59,-10.00000,-0.05000,0.00000,0.00000,0.00000,0.00000,0.46302,-0.86423,0.73000,76.42040,33.61094,51.02695,0.46302,-0.86423,0.73000,76.42040,33.61094,51.02695,
,0.37333,04:05:00,-10.04446,-0.18595,0.13257,343.10390,19.13156,4.68083,0.46318,-0.86428,0.72988,76.41509,33.64582,51.05630,0.46318,-0.86428,0.72988,76.41509,33.64582,51.05630,
,0.43490,04:05:00,-10.04538,-0.18577,0.13184,342.62810,17.82847,4.69136,0.46318,-0.86429,0.72989,76.42146,33.63346,51.04168,0.46318,-0.86429,0.72989,76.42146,33.63346,51.04168,
,0.47449,04:05:00,-10.04593,-0.18566,0.13136,342.45610,16.99854,4.73068,0.46318,-0.86428,0.72989,76.41583,33.65570,51.06484,0.46318,-0.86428,0.72989,76.41583,33.65570,51.06484,
,0.49178,04:05:00,-10.04616,-0.18562,0.13115,342.41930,16.65303,4.76437,0.46320,-0.86428,0.72989,76.41412,33.66413,51.07251,0.46320,-0.86428,0.72989,76.41412,33.66413,51.07251,
,0.53163,04:05:00,-10.04667,-0.18552,0.13059,342.40500,15.87516,4.85073,0.46321,-0.86430,0.72987,76.42287,33.64949,51.05725,0.46321,-0.86430,0.72987,76.42287,33.64949,51.05725,
,0.55760,04:05:00,-10.04696,-0.18548,0.13020,342.40810,15.39153,4.87659,0.46321,-0.86430,0.72987,76.42940,33.63331,51.04062,0.46321,-0.86430,0.72987,76.42940,33.63331,51.04062,
,0.57843,04:05:00,-10.04719,-0.18546,0.12984,342.39740,15.02318,4.86911,0.46321,-0.86429,0.72986,76.42635,33.64103,51.04809,0.46321,-0.86429,0.72986,76.42635,33.64103,51.04809,
,0.59859,04:05:00,-10.04739,-0.18545,0.12948,342.36870,14.68899,4.85671,0.46322,-0.86428,0.72986,76.41943,33.65227,51.06052,0.46322,-0.86428,0.72986,76.41943,33.65227,51.06052,
,0.61422,04:05:00,-10.04754,-0.18545,0.12920,342.32640,14.44198,4.84410,0.46321,-0.86428,0.72984,76.41238,33.66440,51.07403,0.46321,-0.86428,0.72984,76.41238,33.66440,51.07403,
,0.63759,04:05:00,-10.04776,-0.18544,0.12879,342.25840,14.09648,4.84313,0.46321,-0.86429,0.72982,76.41100,33.66187,51.07079,0.46321,-0.86429,0.72982,76.41100,33.66187,51.07079,
,0.65114,04:05:00,-10.04788,-0.18544,0.12856,342.21990,13.89468,4.86178,0.46320,-0.86429,0.72983,76.41750,33.65103,51.05879,0.46320,-0.86429,0.72983,76.41750,33.65103,51.05879,
,0.67088,04:05:00,-10.04805,-0.18544,0.12823,342.18560,13.60732,4.91449,0.46320,-0.86429,0.72985,76.42785,33.63074,51.03714,0.46320,-0.86429,0.72985,76.42785,33.63074,51.03714,
,0.68445,04:05:00,-10.04816,-0.18543,0.12802,342.18370,13.41161,4.95595,0.46321,-0.86428,0.72987,76.43481,33.62260,51.02815,0.46321,-0.86428,0.72987,76.43481,33.62260,51.02815,
,0.70582,04:05:00,-10.04830,-0.18542,0.12769,342.21210,13.12231,5.02552,0.46322,-0.86427,0.72991,76.43748,33.63008,51.03495,0.46322,-0.86427,0.72991,76.43748,33.63008,51.03495,
,0.72038,04:05:00,-10.04837,-0.18540,0.12747,342.23700,12.95587,5.05715,0.46321,-0.86427,0.72993,76.43018,33.65114,51.05569,0.46321,-0.86427,0.72993,76.43018,33.65114,51.05569,
,0.74138,04:05:00,-10.04845,-0.18537,0.12713,342.26720,12.72824,5.07862,0.46321,-0.86428,0.72989,76.41530,33.68622,51.09337,0.46321,-0.86428,0.72989,76.41530,33.68622,51.09337,
,0.75879,04:05:00,-10.04849,-0.18534,0.12684,342.27550,12.58312,5.07780,0.46322,-0.86429,0.72985,76.40829,33.69338,51.10108,0.46322,-0.86429,0.72985,76.40829,33.69338,51.10108,
,0.77236,04:05:00,-10.04851,-0.18531,0.12657,342.27330,12.47997,5.06566,0.46324,-0.86430,0.72985,76.40972,33.69130,51.09970,0.46324,-0.86430,0.72985,76.40972,33.69130,51.09970,
,0.78657,04:05:00,-10.04853,-0.18527,0.12630,342.25980,12.39627,5.04190,0.46326,-0.86431,0.72985,76.41827,33.67471,51.08058,0.46326,-0.86431,0.72985,76.41827,33.67471,51.08058,
,0.80221,04:05:00,-10.04854,-0.18523,0.12598,342.23150,12.32423,4.99730,0.46327,-0.86431,0.72985,76.43377,33.64991,51.05531,0.46327,-0.86431,0.72985,76.43377,33.64991,51.05531,
,0.81629,04:05:00,-10.04855,-0.18520,0.12571,342.19140,12.28373,4.94237,0.46328,-0.86431,0.72986,76.44319,33.63187,51.03658,0.46328,-0.86431,0.72986,76.44319,33.63187,51.03658,
,0.83627,04:05:01,-10.04854,-0.18516,0.12525,342.10480,12.23869,4.82945,0.46330,-0.86430,0.72991,76.45320,33.62085,51.02525,0.46330,-0.86430,0.72991,76.45320,33.62085,51.02525,
,0.85062,04:05:01,-10.04854,-0.18514,0.12492,342.03200,12.22245,4.73525,0.46329,-0.86430,0.72991,76.44636,33.63731,51.04211,0.46329,-0.86430,0.72991,76.44636,33.63731,51.04211,
,0.86727,04:05:01,-10.04854,-0.18512,0.12453,341.93780,12.21936,4.61257,0.46327,-0.86431,0.72989,76.43070,33.66713,51.07129,0.46327,-0.86431,0.72989,76.43070,33.66713,51.07129,
,0.92955,04:05:01,-10.04862,-0.18508,0.12322,341.54780,12.22501,4.15837,0.46328,-0.86433,0.72986,76.41977,33.68913,51.09414,0.46328,-0.86433,0.72986,76.41977,33.68913,51.09414,
,0.94653,04:05:01,-10.04867,-0.18507,0.12294,341.45620,12.21549,4.07569,0.46329,-0.86432,0.72988,76.43396,33.66063,51.06367,0.46329,-0.86432,0.72988,76.43396,33.66063,51.06367,
,0.96240,04:05:01,-10.04875,-0.18505,0.12270,341.38050,12.19969,4.01497,0.46328,-0.86431,0.72986,76.41183,33.70715,51.10966,0.46328,-0.86431,0.72986,76.41183,33.70715,51.10966,
,1.04055,04:05:01,-10.04935,-0.18494,0.12198,341.27460,11.96482,4.03120,0.46329,-0.86431,0.72986,76.40430,33.72823,51.13086,0.46329,-0.86431,0.72986,76.40430,33.72823,51.13086,
,1.09529,04:05:01,-10.04995,-0.18499,0.12169,341.23600,11.72356,4.30749,0.46328,-0.86429,0.72989,76.43678,33.66951,51.06828,0.46328,-0.86429,0.72989,76.43678,33.66951,51.06828,
,1.24194,04:05:01,-10.05134,-0.18539,0.12047,340.50010,12.01664,3.93546,0.46317,-0.86426,0.72998,76.42944,33.68946,51.08732,0.46317,-0.86426,0.72998,76.42944,33.68946,51.08732,
,1.26988,04:05:01,-10.05165,-0.18541,0.12045,340.73560,11.91440,4.11454,0.46313,-0.86427,0.72997,76.42405,33.69730,51.09497,0.46313,-0.86427,0.72997,76.42405,33.69730,51.09497,
,1.28713,04:05:01,-10.05182,-0.18543,0.12045,340.92460,11.81223,4.26640,0.46311,-0.86427,0.72996,76.42271,33.69881,51.09651,0.46311,-0.86427,0.72996,76.42271,33.69881,51.09651,
,1.30294,04:05:01,-10.05196,-0.18545,0.12046,341.08520,11.70721,4.39239,0.46310,-0.86426,0.72996,76.42553,33.69063,51.08786,0.46310,-0.86426,0.72996,76.42553,33.69063,51.08786,
,1.31785,04:05:01,-10.05206,-0.18546,0.12047,341.22790,11.60867,4.49595,0.46310,-0.86426,0.72995,76.42894,33.68532,51.08226,0.46310,-0.86426,0.72995,76.42894,33.68532,51.08226,
,1.33276,04:05:01,-10.05216,-0.18548,0.12047,341.38460,11.49331,4.59391,0.46307,-0.86425,0.72996,76.42970,33.68533,51.08292,0.46307,-0.86425,0.72996,76.42970,33.68533,51.08292,
,1.34958,04:05:01,-10.05223,-0.18550,0.12048,341.53810,11.37542,4.68013,0.46306,-0.86425,0.72997,76.42780,33.69136,51.08910,0.46306,-0.86425,0.72997,76.42780,33.69136,51.08910,
,1.36504,04:05:01,-10.05229,-0.18552,0.12050,341.69230,11.26757,4.74383,0.46305,-0.86425,0.72997,76.42543,33.70444,51.10145,0.46305,-0.86425,0.72997,76.42543,33.70444,51.10145,
,1.37920,04:05:01,-10.05231,-0.18553,0.12051,341.83050,11.17040,4.79861,0.46303,-0.86425,0.72997,76.42191,33.70982,51.10794,0.46303,-0.86425,0.72997,76.42191,33.70982,51.10794,
,1.39427,04:05:01,-10.05235,-0.18554,0.12053,342.00180,11.04466,4.87112,0.46303,-0.86425,0.72997,76.42033,33.70630,51.10312,0.46303,-0.86425,0.72997,76.42033,33.70630,51.10312,
,1.40857,04:05:01,-10.05236,-0.18554,0.12054,342.16920,10.92238,4.94674,0.46302,-0.86424,0.72997,76.42332,33.70065,51.09691,0.46302,-0.86424,0.72997,76.42332,33.70065,51.09691,
,1.42224,04:05:01,-10.05238,-0.18553,0.12055,342.35590,10.78693,5.03575,0.46302,-0.86424,0.72997,76.42726,33.69448,51.08915,0.46302,-0.86424,0.72997,76.42726,33.69448,51.08915,
,1.43633,04:05:01,-10.05240,-0.18551,0.12056,342.53960,10.65629,5.13314,0.46302,-0.86424,0.72998,76.43002,33.68471,51.07867,0.46302,-0.86424,0.72998,76.43002,33.68471,51.07867,
,1.44857,04:05:01,-10.05241,-0.18549,0.12056,342.74370,10.51437,5.23921,0.46303,-0.86423,0.72998,76.43134,33.68533,51.07915,0.46303,-0.86423,0.72998,76.43134,33.68533,51.07915,
,1.46420,04:05:01,-10.05243,-0.18543,0.12055,343.02940,10.32507,5.38460,0.46302,-0.86423,0.72999,76.43151,33.68621,51.07991,0.46302,-0.86423,0.72999,76.43151,33.68621,51.07991,
,1.47864,04:05:01,-10.05244,-0.18538,0.12052,343.28970,10.15447,5.50936,0.46302,-0.86422,0.72999,76.42947,33.69471,51.08757,0.46302,-0.86422,0.72999,76.42947,33.69471,51.08757,
,1.49075,04:05:01,-10.05245,-0.18534,0.12047,343.55280,9.97589,5.63986,0.46303,-0.86423,0.72999,76.42603,33.69263,51.08646,0.46303,-0.86423,0.72999,76.42603,33.69263,51.08646,
,1.50553,04:05:01,-10.05245,-0.18529,0.12038,343.84530,9.75987,5.79611,0.46301,-0.86422,0.72999,76.42330,33.69851,51.09310,0.46301,-0.86422,0.72999,76.42330,33.69851,51.09310,
,1.52027,04:05:01,-10.05245,-0.18526,0.12025,344.14200,9.54297,5.95103,0.46300,-0.86422,0.73000,76.42508,33.69426,51.08790,0.46300,-0.86422,0.73000,76.42508,33.69426,51.08790,
,1.53440,04:05:01,-10.05244,-0.18525,0.12010,344.40290,9.35465,6.07381,0.46300,-0.86422,0.73000,76.42750,33.69014,51.08273,0.46300,-0.86422,0.73000,76.42750,33.69014,51.08273,
,1.54689,04:05:01,-10.05241,-0.18526,0.11990,344.64210,9.18286,6.17441,0.46300,-0.86422,0.73000,76.43083,33.68520,51.07804,0.46300,-0.86422,0.73000,76.43083,33.68520,51.07804,
,1.56140,04:05:01,-10.05229,-0.18524,0.11964,344.94490,8.97111,6.18292,0.46300,-0.86422,0.73001,76.43277,33.68061,51.07383,0.46300,-0.86422,0.73001,76.43277,33.68061,51.07383,
,1.57568,04:05:01,-10.05203,-0.18524,0.11936,345.19220,8.65747,6.02756,0.46300,-0.86422,0.73001,76.43425,33.68182,51.07439,0.46300,-0.86422,0.73001,76.43425,33.68182,51.07439,
,1.58833,04:05:01,-10.05182,-0.18532,0.11906,345.35240,8.47068,5.77957,0.46300,-0.86423,0.73000,76.43291,33.68623,51.07946,0.46300,-0.86423,0.73000,76.43291,33.68623,51.07946,
,1.60218,04:05:01,-10.05159,-0.18541,0.11872,345.51750,8.31991,5.50721,0.46301,-0.86424,0.72999,76.43082,33.68620,51.07941,0.46301,-0.86424,0.72999,76.43082,33.68620,51.07941,
,1.61541,04:05:01,-10.05134,-0.18549,0.11841,345.65970,8.19948,5.27496,0.46301,-0.86425,0.72998,76.42713,33.69432,51.08795,0.46301,-0.86425,0.72998,76.42713,33.69432,51.08795,
,1.62870,04:05:01,-10.05106,-0.18555,0.11807,345.81880,8.08590,5.06678,0.46300,-0.86425,0.72997,76.42594,33.69538,51.08791,0.46300,-0.86425,0.72997,76.42594,33.69538,51.08791,
,1.64277,04:05:01,-10.05075,-0.18559,0.11771,345.98190,7.95096,4.90842,0.46299,-0.86425,0.72997,76.42463,33.69515,51.08554,0.46299,-0.86425,0.72997,76.42463,33.69515,51.08554,
,1.65714,04:05:01,-10.05049,-0.18561,0.11741,346.13430,7.82853,4.78079,0.46299,-0.86425,0.72997,76.42548,33.69166,51.08274,0.46299,-0.86425,0.72997,76.42548,33.69166,51.08274,
,1.67540,04:05:01,-10.05020,-0.18564,0.11707,346.49780,7.72771,4.58733,0.46299,-0.86424,0.72998,76.43103,33.68596,51.07634,0.46299,-0.86424,0.72998,76.43103,33.68596,51.07634,
,1.69545,04:05:01,-10.04992,-0.18576,0.11683,346.84610,7.58648,4.66985,0.46300,-0.86423,0.73000,76.43584,33.68134,51.07157,0.46300,-0.86423,0.73000,76.43584,33.68134,51.07157,
,1.71032,04:05:01,-10.04981,-0.18584,0.11674,347.13390,7.52664,4.83539,0.46301,-0.86422,0.73000,76.43664,33.68047,51.06976,0.46301,-0.86422,0.73000,76.43664,33.68047,51.06976,
,1.72470,04:05:01,-10.04972,-0.18589,0.11668,347.48670,7.41007,5.03827,0.46301,-0.86422,0.73001,76.43502,33.68077,51.07064,0.46301,-0.86422,0.73001,76.43502,33.68077,51.07064,
,1.73802,04:05:01,-10.04964,-0.18594,0.11666,347.81140,7.25589,5.20627,0.46300,-0.86421,0.73001,76.43346,33.68660,51.07630,0.46300,-0.86421,0.73001,76.43346,33.68660,51.07630,
,1.75148,04:05:01,-10.04950,-0.18602,0.11668,348.20260,7.05039,5.29785,0.46300,-0.86421,0.73001,76.42721,33.70442,51.09314,0.46300,-0.86421,0.73001,76.42721,33.70442,51.09314,
,1.76523,04:05:01,-10.04929,-0.18611,0.11675,348.63310,6.85384,5.19519,0.46300,-0.86422,0.73001,76.42568,33.71154,51.10093,0.46300,-0.86422,0.73001,76.42568,33.71154,51.10093,
,1.77925,04:05:01,-10.04900,-0.18618,0.11681,349.10680,6.66712,4.93400,0.46300,-0.86422,0.73001,76.42458,33.71609,51.10535,0.46300,-0.86422,0.73001,76.42458,33.71609,51.10535,
,1.79230,04:05:01,-10.04869,-0.18617,0.11690,349.72400,6.53700,4.53512,0.46299,-0.86422,0.73002,76.42734,33.71597,51.10519,0.46299,-0.86422,0.73002,76.42734,33.71597,51.10519,
,1.80686,04:05:01,-10.04841,-0.18620,0.11703,350.32140,6.44886,4.15239,0.46298,-0.86422,0.73003,76.43369,33.70967,51.09867,0.46298,-0.86422,0.73003,76.43369,33.70967,51.09867,
,1.82111,04:05:02,-10.04811,-0.18627,0.11722,350.90730,6.30688,3.78985,0.46298,-0.86423,0.73003,76.43933,33.69386,51.08330,0.46298,-0.86423,0.73003,76.43933,33.69386,51.08330,
,1.83544,04:05:02,-10.04789,-0.18617,0.11746,351.79910,6.15785,3.66779,0.46298,-0.86423,0.73004,76.44303,33.69033,51.07930,0.46298,-0.86423,0.73004,76.44303,33.69033,51.07930,
,1.84849,04:05:02,-10.04774,-0.18607,0.11783,352.68800,5.98286,3.76936,0.46298,-0.86423,0.73004,76.44401,33.68724,51.07661,0.46298,-0.86423,0.73004,76.44401,33.68724,51.07661,
,1.86280,04:05:02,-10.04763,-0.18591,0.11832,353.64490,5.72322,3.90759,0.46298,-0.86423,0.73004,76.43990,33.69460,51.08344,0.46298,-0.86423,0.73004,76.43990,33.69460,51.08344,
,1.87979,04:05:02,-10.04751,-0.18577,0.11900,354.60870,5.34414,4.11529,0.46298,-0.86423,0.73003,76.43346,33.70895,51.09979,0.46298,-0.86423,0.73003,76.43346,33.70895,51.09979,
,1.89281,04:05:02,-10.04738,-0.18574,0.11967,355.26580,4.98303,4.34858,0.46297,-0.86423,0.73003,76.42855,33.72131,51.11121,0.46297,-0.86423,0.73003,76.42855,33.72131,51.11121,
,1.90643,04:05:02,-10.04717,-0.18576,0.12048,355.88460,4.57042,4.58694,0.46296,-0.86423,0.73004,76.42578,33.72816,51.11888,0.46296,-0.86423,0.73004,76.42578,33.72816,51.11888,
,1.92206,04:05:02,-10.04687,-0.18588,0.12160,356.51120,4.14854,4.85733,0.46294,-0.86423,0.73004,76.42690,33.72602,51.11526,0.46294,-0.86423,0.73004,76.42690,33.72602,51.11526,
,1.93864,04:05:02,-10.04652,-0.18611,0.12284,357.02280,3.80756,5.05807,0.46293,-0.86422,0.73004,76.43061,33.71833,51.10649,0.46293,-0.86422,0.73004,76.43061,33.71833,51.10649,
,1.95252,04:05:02,-10.04617,-0.18644,0.12401,357.36930,3.56381,5.11948,0.46292,-0.86422,0.73004,76.43520,33.71170,51.10133,0.46292,-0.86422,0.73004,76.43520,33.71170,51.10133,
,1.96692,04:05:02,-10.04582,-0.18688,0.12520,357.62510,3.37279,5.03915,0.46293,-0.86422,0.73004,76.44048,33.70486,51.09493,0.46293,-0.86422,0.73004,76.44048,33.70486,51.09493,
,1.98029,04:05:02,-10.04554,-0.18741,0.12631,357.81240,3.22565,4.90953,0.46293,-0.86421,0.73004,76.44153,33.70430,51.09407,0.46293,-0.86421,0.73004,76.44153,33.70430,51.09407,
,1.99420,04:05:02,-10.04533,-0.18801,0.12732,357.96130,3.05046,4.82387,0.46294,-0.86421,0.73005,76.44183,33.70495,51.09588,0.46294,-0.86421,0.73005,76.44183,33.70495,51.09588,
,2.00764,04:05:02,-10.04513,-0.18871,0.12842,358.17290,2.75555,4.78147,0.46294,-0.86421,0.73006,76.43933,33.70138,51.09282,0.46294,-0.86421,0.73006,76.43933,33.70138,51.09282,
,2.02175,04:05:02,-10.04500,-0.18941,0.12952,358.46770,2.39743,4.75467,0.46292,-0.86420,0.73007,76.43649,33.70461,51.09662,0.46292,-0.86420,0.73007,76.43649,33.70461,51.09662,
,2.03540,04:05:02,-10.04495,-0.18999,0.13049,358.83780,2.11596,4.68718,0.46293,-0.86420,0.73007,76.43356,33.70989,51.10060,0.46293,-0.86420,0.73007,76.43356,33.70989,51.10060,
,2.04899,04:05:02,-10.04492,-0.19061,0.13154,359.27860,1.81814,4.60558,0.46291,-0.86420,0.73008,76.43223,33.71431,51.10553,0.46291,-0.86420,0.73008,76.43223,33.71431,51.10553,
,2.06224,04:05:02,-10.04486,-0.19115,0.13253,359.77090,1.51083,4.50703,0.46290,-0.86420,0.73009,76.43082,33.71424,51.10571,0.46290,-0.86420,0.73009,76.43082,33.71424,51.10571,
,2.07649,04:05:02,-10.04484,-0.19162,0.13349,0.32097,1.27796,4.31280,0.46289,-0.86420,0.73009,76.43054,33.71465,51.10666,0.46289,-0.86420,0.73009,76.43054,33.71465,51.10666,
,2.09124,04:05:02,-10.04490,-0.19205,0.13493,1.10619,1.12898,3.95483,0.46288,-0.86420,0.73010,76.43165,33.71510,51.10707,0.46288,-0.86420,0.73010,76.43165,33.71510,51.10707,
,2.10501,04:05:02,-10.04498,-0.19226,0.13656,1.70448,1.04312,3.62392,0.46288,-0.86420,0.73011,76.43295,33.71119,51.10270,0.46288,-0.86420,0.73011,76.43295,33.71119,51.10270,
,2.11891,04:05:02,-10.04498,-0.19258,0.13836,1.55225,0.76147,3.22338,0.46288,-0.86420,0.73012,76.43587,33.70954,51.10176,0.46288,-0.86420,0.73012,76.43587,33.70954,51.10176,
,2.13173,04:05:02,-10.04514,-0.19306,0.14023,0.62725,0.56707,2.69485,0.46288,-0.86420,0.73011,76.43685,33.70443,51.09651,0.46288,-0.86420,0.73011,76.43685,33.70443,51.09651,
,2.14550,04:05:02,-10.04545,-0.19354,0.14204,359.56440,0.43245,1.96758,0.46286,-0.86420,0.73011,76.43787,33.70186,51.09351,0.46286,-0.86420,0.73011,76.43787,33.70186,51.09351,
,2.15958,04:05:02,-10.04580,-0.19399,0.14372,359.07950,0.31282,1.31795,0.46287,-0.86420,0.73010,76.43655,33.69825,51.09010,0.46287,-0.86420,0.73010,76.43655,33.69825,51.09010,
,2.17272,04:05:02,-10.04616,-0.19457,0.14522,359.00780,0.18129,0.73593,0.46286,-0.86419,0.73011,76.43449,33.70393,51.09565,0.46286,-0.86419,0.73011,76.43449,33.70393,51.09565,
,2.18966,04:05:02,-10.04652,-0.19543,0.14643,359.26520,0.09071,0.07213,0.46284,-0.86419,0.73012,76.42908,33.71735,51.10934,0.46284,-0.86419,0.73012,76.42908,33.71735,51.10934,
,2.20321,04:05:02,-10.04671,-0.19625,0.14695,359.83330,0.06969,359.58370,0.46284,-0.86419,0.73013,76.42574,33.72816,51.12038,0.46284,-0.86419,0.73013,76.42574,33.72816,51.12038,
,2.21742,04:05:02,-10.04680,-0.19713,0.14711,0.70781,0.05020,359.20940,0.46284,-0.86419,0.73013,76.42419,33.73594,51.12945,0.46284,-0.86419,0.73013,76.42419,33.73594,51.12945,
,2.22963,04:05:02,-10.04680,-0.19801,0.14694,1.67367,359.95990,358.97660,0.46284,-0.86419,0.73013,76.42576,33.73344,51.12581,0.46284,-0.86419,0.73013,76.42576,33.73344,51.12581,
,2.24344,04:05:02,-10.04669,-0.19894,0.14656,2.56713,359.80220,358.84910,0.46283,-0.86420,0.73013,76.43048,33.72280,51.11533,0.46283,-0.86420,0.73013,76.43048,33.72280,51.11533,
,2.25655,04:05:02,-10.04651,-0.19979,0.14612,3.14000,359.62030,358.81050,0.46282,-0.86420,0.73012,76.43526,33.71106,51.10218,0.46282,-0.86420,0.73012,76.43526,33.71106,51.10218,
,2.26942,04:05:02,-10.04625,-0.20070,0.14557,3.43354,359.40480,358.79720,0.46282,-0.86420,0.73012,76.43927,33.70092,51.09120,0.46282,-0.86420,0.73012,76.43927,33.70092,51.09120,
,2.28332,04:05:02,-10.04595,-0.20155,0.14507,3.38402,359.23570,358.79730,0.46282,-0.86420,0.73011,76.44095,33.69627,51.08655,0.46282,-0.86420,0.73011,76.44095,33.69627,51.08655,
,2.29902,04:05:02,-10.04563,-0.20230,0.14475,3.18100,359.08680,358.80860,0.46281,-0.86420,0.73012,76.43581,33.70483,51.09484,0.46281,-0.86420,0.73012,76.43581,33.70483,51.09484,
,2.31211,04:05:02,-10.04535,-0.20283,0.14475,3.03592,358.98080,358.84450,0.46279,-0.86419,0.73013,76.42897,33.72107,51.11234,0.46279,-0.86419,0.73013,76.42897,33.72107,51.11234,
,2.32729,04:05:02,-10.04506,-0.20326,0.14505,2.90498,358.87310,358.92400,0.46280,-0.86418,0.73013,76.42365,33.73363,51.12426,0.46280,-0.86418,0.73013,76.42365,33.73363,51.12426,
,2.34062,04:05:02,-10.04482,-0.20353,0.14557,2.88517,358.78260,358.97900,0.46278,-0.86417,0.73014,76.42080,33.74169,51.13347,0.46278,-0.86417,0.73014,76.42080,33.74169,51.13347,
,2.35466,04:05:02,-10.04465,-0.20378,0.14613,2.93281,358.66520,359.02090,0.46277,-0.86417,0.73015,76.42332,33.74234,51.13416,0.46277,-0.86417,0.73015,76.42332,33.74234,51.13416,
,2.36796,04:05:02,-10.04452,-0.20409,0.14671,3.07704,358.50380,359.07220,0.46276,-0.86417,0.73016,76.42975,33.73108,51.12264,0.46276,-0.86417,0.73016,76.42975,33.73108,51.12264,
,2.38173,04:05:02,-10.04447,-0.20449,0.14715,3.28598,358.35310,359.10830,0.46275,-0.86417,0.73016,76.43456,33.71843,51.11016,0.46275,-0.86417,0.73016,76.43456,33.71843,51.11016,
,2.39521,04:05:02,-10.04447,-0.20490,0.14742,3.57221,358.22860,359.11940,0.46274,-0.86417,0.73016,76.43893,33.71353,51.10580,0.46274,-0.86417,0.73016,76.43893,33.71353,51.10580,
,2.40813,04:05:02,-10.04452,-0.20542,0.14763,3.93685,358.10530,359.14580,0.46274,-0.86417,0.73015,76.43931,33.70982,51.10231,0.46274,-0.86417,0.73015,76.43931,33.70982,51.10231,
,2.42231,04:05:02,-10.04461,-0.20602,0.14771,4.27509,357.95560,359.16500,0.46272,-0.86416,0.73015,76.43597,33.71686,51.10925,0.46272,-0.86416,0.73015,76.43597,33.71686,51.10925,
,2.43740,04:05:02,-10.04472,-0.20669,0.14765,4.47850,357.78430,359.15720,0.46272,-0.86416,0.73015,76.43160,33.72580,51.11894,0.46272,-0.86416,0.73015,76.43160,33.72580,51.11894,
,2.44949,04:05:02,-10.04484,-0.20731,0.14746,4.68356,357.63760,359.09830,0.46272,-0.86417,0.73015,76.42555,33.73932,51.13262,0.46272,-0.86417,0.73015,76.42555,33.73932,51.13262,
,2.46718,04:05:02,-10.04502,-0.20819,0.14708,4.97572,357.43450,358.97060,0.46273,-0.86417,0.73014,76.42225,33.74183,51.13594,0.46273,-0.86417,0.73014,76.42225,33.74183,51.13594,
,2.48186,04:05:02,-10.04520,-0.20892,0.14669,5.22066,357.27240,358.82140,0.46272,-0.86418,0.73015,76.42277,33.74270,51.13620,0.46272,-0.86418,0.73015,76.42277,33.74270,51.13620,
,2.49889,04:05:02,-10.04544,-0.20977,0.14622,5.43017,357.03560,358.64660,0.46273,-0.86419,0.73014,76.42970,33.72960,51.12335,0.46273,-0.86419,0.73014,76.42970,33.72960,51.12335,
,2.51583,04:05:02,-10.04580,-0.21075,0.14568,5.57734,356.70980,358.44670,0.46275,-0.86419,0.73013,76.43534,33.71741,51.11092,0.46275,-0.86419,0.73013,76.43534,33.71741,51.11092,
,2.52903,04:05:02,-10.04613,-0.21145,0.14528,5.72035,356.43590,358.27450,0.46275,-0.86419,0.73013,76.43909,33.71852,51.11279,0.46275,-0.86419,0.73013,76.43909,33.71852,51.11279,
,2.54324,04:05:02,-10.04653,-0.21221,0.14492,5.90742,356.11600,358.08220,0.46275,-0.86419,0.73013,76.43897,33.72254,51.11687,0.46275,-0.86419,0.73013,76.43897,33.72254,51.11687,
,2.55814,04:05:02,-10.04694,-0.21292,0.14459,6.10913,355.80530,357.89830,0.46275,-0.86419,0.73014,76.43646,33.73134,51.12477,0.46275,-0.86419,0.73014,76.43646,33.73134,51.12477,
,2.57074,04:05:02,-10.04732,-0.21362,0.14429,6.34251,355.54060,357.74240,0.46276,-0.86419,0.73015,76.43253,33.73698,51.13086,0.46276,-0.86419,0.73015,76.43253,33.73698,51.13086,
,2.58701,04:05:02,-10.04775,-0.21449,0.14397,6.59873,355.29570,357.54930,0.46275,-0.86419,0.73015,76.42949,33.74718,51.14125,0.46275,-0.86419,0.73015,76.42949,33.74718,51.14125,
,2.60036,04:05:02,-10.04813,-0.21522,0.14370,6.77952,355.15640,357.38690,0.46275,-0.86419,0.73015,76.42904,33.74677,51.14234,0.46275,-0.86419,0.73015,76.42904,33.74677,51.14234,
,2.61377,04:05:02,-10.04851,-0.21593,0.14338,7.01373,355.03610,357.24870,0.46275,-0.86420,0.73015,76.42968,33.74637,51.14205,0.46275,-0.86420,0.73015,76.42968,33.74637,51.14205,
,2.62753,04:05:02,-10.04890,-0.21672,0.14302,7.39023,354.88970,357.14920,0.46275,-0.86420,0.73015,76.43037,33.73959,51.13531,0.46275,-0.86420,0.73015,76.43037,33.73959,51.13531,
,2.64093,04:05:02,-10.04929,-0.21750,0.14259,7.81480,354.77730,357.12410,0.46275,-0.86420,0.73015,76.43134,33.73456,51.12981,0.46275,-0.86420,0.73015,76.43134,33.73456,51.12981,
