*ExampleName's Movement Data*
,Elapsed_Time,System_Time,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,RHand_PosX,RHand_PosY,RHand_PosZ,RHand_RotX,RHand_RotY,RHand_RotZ,LHand_PosX,LHand_PosY,LHand_PosZ,LHand_RotX,LHand_RotY,LHand_RotZ,
,-10.038,-0.211,0.136,354.268,0.569,351.148,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.039,-0.211,0.136,354.648,0.785,351.770,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.039,-0.212,0.136,355.224,0.962,352.553,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.039,-0.212,0.137,355.776,1.052,353.466,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.039,-0.213,0.137,356.133,1.091,354.236,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.213,0.137,356.402,1.093,355.005,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.213,0.137,356.631,1.030,355.798,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.214,0.137,356.677,0.987,356.392,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.214,0.137,356.584,1.028,356.915,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.214,0.136,356.465,1.239,357.451,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.214,0.136,356.457,1.469,357.733,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.214,0.136,356.553,1.647,357.886,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.214,0.136,356.680,1.792,357.937,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.214,0.136,356.948,1.832,358.020,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.214,0.136,357.181,1.758,358.162,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.213,0.135,357.332,1.595,358.374,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.213,0.135,357.401,1.378,358.601,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.213,0.135,357.419,1.067,359.014,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.213,0.135,357.022,0.801,359.489,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.213,0.135,356.428,0.576,0.029,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.213,0.135,355.663,0.323,0.667,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.213,0.134,354.489,359.928,1.475,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.213,0.134,353.255,359.537,2.271,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.214,0.134,352.118,359.211,3.085,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.214,0.134,351.140,358.924,3.979,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.215,0.134,350.657,358.698,4.583,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.215,0.134,350.548,358.585,4.889,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.215,0.135,350.751,358.711,4.863,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.215,0.135,350.815,359.045,4.449,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.216,0.136,350.894,359.551,3.792,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.216,0.136,350.957,359.975,3.202,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.216,0.137,351.090,0.436,2.523,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.217,0.137,351.409,0.885,1.736,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.217,0.138,351.639,1.147,1.089,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.218,0.139,351.876,1.365,0.349,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.041,-0.219,0.139,352.098,1.497,359.498,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.220,0.140,352.126,1.548,358.689,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.220,0.141,352.217,1.453,357.738,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.040,-0.221,0.142,352.345,1.142,356.631,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.039,-0.222,0.144,352.782,0.634,355.178,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.038,-0.223,0.145,353.379,0.198,353.869,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
,-10.038,-0.224,0.146,354.203,359.815,352.943,-0.041,-0.981,0.430,74.733,325.832,49.230,-0.041,-0.981,0.430,74.733,325.832,49.230,
